"elementList__propertyCode","elementList__thumbnail","elementList__externalReference","elementList__numPhotos","elementList__floor","elementList__price","elementList__propertyType","elementList__operation","elementList__size","elementList__exterior","elementList__rooms","elementList__bathrooms","elementList__address","elementList__province","elementList__municipality","elementList__district","elementList__country","elementList__latitude","elementList__longitude","elementList__showAddress","elementList__url","elementList__distance","elementList__description","elementList__hasVideo","elementList__status","elementList__newDevelopment","elementList__hasLift","elementList__parkingSpace__hasParkingSpace","elementList__parkingSpace__isParkingSpaceIncludedInPrice","elementList__newDevelopmentFinished","elementList__priceByArea","elementList__detailedType__typology","elementList__detailedType__subTypology","elementList__suggestedTexts__subtitle","elementList__suggestedTexts__title","elementList__hasPlan","elementList__has3DTour","elementList__has360","elementList__hasStaging","elementList__labels__name","elementList__labels__text","elementList__superTopHighlight","elementList__topNewDevelopment","total","totalPages","actualPage","itemsPerPage","numPaginations","summary","alertName","paginable","upperRangePosition","lowerRangePosition"
"98957817","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/4c/35/1029426606.jpg","MN5-4588","17","3","349000.0","flat","sale","130.0","True","3","2","Calle AGATHA CHRISTIE","Madrid","Rivas-Vaciamadrid","Rivas Urbanizaciones","es","40.3794862","-3.5307012","False","https://www.idealista.com/inmueble/98957817/","13722","Fantástico piso de 3 habitaciones y 2 baños, en Rivas. 130 m2 construidos. 90 m2 útiles. Orientación Este. Salón independiente de 20 m2. Terraza abierta de 8 m2. Cocina equipada, amueblada y con tendedero. Calefacción con gas natural y aire acondicionado. Armarios empotrados, suelo de tarima, ventanas climalit y puertas de madera. Certificado energético A. Dispone de 2 plazas de garaje. (Una exterior y otra interior). Trastero. Piscina, parque infantil y pista de pádel. Portero físico. Ascensor y acceso adaptado a personas con capacidad de movilidad reducida. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra – venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.","True","good","False","True","True","True","","2685.0","flat","","Rivas Urbanizaciones, Rivas-Vaciamadrid","Piso en Calle AGATHA CHRISTIE","False","False","False","False","","","False","False","","","","","","","","","",""
"98924014","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/fa/1b/1028009377.jpg","A001V002V","16","1","145000.0","flat","sale","54.0","True","1","1","Calle de la Acacia, 28","Madrid","Velilla de San Antonio","","es","40.3658995","-3.4876734","True","https://www.idealista.com/inmueble/98924014/","9984","RAYMU vende en Velilla de San Antonio    Maravillosa vivienda en perfecto estado de 55’50 m2, totalmente amueblada y equipada con electrodomésticos, muy luminosa, con un amplio dormitorio, en primera planta, exterior, con ascensor. Inmejorable calidades constructivas y un aislamiento térmico y acústico de una gran consistencia. Muy importante destacar en la eliminación de ruidos exteriores y en el ahorro energético (calefacción, aire acondicionado, et. ). Fachada con revestimiento de mono capa exterior, ladrillo, enfoscado interior de cemento, poliuretano expandido sobre él enfoscado, cámara de aire, ladrillo, yeso y pintura lisa y pintura lisa en toda la vivienda, con ventanas practicables con doble acristalamiento y persianas térmicas, suelos de tarima flotante a excepción de cocina y baño que son de gres, puertas interiores en madera de roble, puerta exterior de acceso a la vivienda blindada en madera de roble, armario empotrado de gran capacidad en madera de roble, salón con cocina americana, cuarto de baño completo con cabina de hidromasaje, instalación de tv y teléfono en todas las dependencias a excepción de cuartos de baño y cocina, al igual de que dispone de preinstalación para nuevas tecnologías, tendedero, portero eléctrico, calefacción eléctrica de última tecnología (calor azul) con la ventaja de que cada radiador lleva incorporado un programador independiente, de esta manera podemos programar cada dependencia de la vivienda de forma individual y adaptado a nuestras necesidades de uso, agua caliente por termo eléctrico con capacidad de 100 litros.  Ubicado en la mejor zona de Velilla de San Antonio, en el centro del municipio, en zona de únicamente transito residencial, con todos los servicios a escasos metros, paradas de distintas líneas de autobuses, auditorio María Pineda, biblioteca, restaurantes, supermercados, centro de salud y plaza donde dónde se encuentra el ayuntamiento, bancos, farmacia, estanco, a 1 KM de la R3 que nos enlaza sin pago de peaje con la M50, M45, M40, A3, A2, etc. , a 15 minutos en coche del Hospital del Henares y 20 minutos del aeropuerto.  Sus maravillosas zonas exteriores se detallan con simplemente 4 palabras: Parque Regional del Sureste. Zona protegida por la Comunidad de Madrid por sus preciosas lagunas, ríos, flora y fauna, ideal para distintos tipos de deporte (fotografía, pesca, bicicleta, correr, etc. ), o simplemente para desconectar paseando y disfrutando de la naturaleza y el paisaje sin contaminación.","False","good","False","True","","","","2685.0","flat","","Velilla de San Antonio","Piso en Calle de la Acacia, 28","True","False","False","False","","","False","False","","","","","","","","","",""
"90040619","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/ff/26/1027907534.jpg","ORRE-102501","25","2","56000.0","flat","sale","68.0","False","3","1","Calle del Paso Nivel","Madrid","Tielmes","","es","40.2397309","-3.3199169","False","https://www.idealista.com/inmueble/90040619/","9994","¿Quieres comprar piso de 3 habitaciones en Tielmes de 68 metros cuadrados? Excelente oportunidad de adquirir en propiedad este piso residencial con una superficie de 68 m² bien distribuidos en 3 habitaciones 1 cuarto de baño ubicado en la localidad de Tielmes, provincia de Madrid. ¿Quieres más información? No dudes en ponerte en contacto con nosotros. Visita sin compromiso, sin comisiones de intermediación. Más información rellenando el formulario de contacto o por teléfono. Estaremos encantados de atenderte. Portal es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra.. . tanto a nivel particular como para inversores. Portal cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia.","False","good","False","False","","","","824.0","flat","","Tielmes","Piso en Calle del Paso Nivel","False","False","False","False","","","False","False","","","","","","","","","",""
"98795612","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/4e/17/1024059093.jpg","","23","5","260000.0","flat","sale","102.0","True","3","2","OCEANO ATLANTICO","Madrid","Rivas-Vaciamadrid","Rivas Urbanizaciones","es","40.383153","-3.5396571","False","https://www.idealista.com/inmueble/98795612/","14571","Atico 3 pone a la venta esta fantástica propiedad con terraza en urbanización privada en el Barrio de la Luna. Luminoso piso de 102 m² construidos, ubicado en el familiar y juvenil Barrio de la Luna Rivas-Urbanizaciones, zona cercana a colegios, guarderías, farmacias, restaurantes, cafeterías, supermercados, centro deportivo Supera Rivas y líneas de autobuses. Distribuido en recibidor, amplio salón comedor, luminosa cocina equipada y amueblada con amplio tendedero cubierto. Estupenda terraza de 6 m2 con salida desde el salón y la cocina. Tres dormitorios, dos baños completos, uno de ellos en suite. Dos plazas de garaje y trastero incluidas en el precio. Excelentes calidades, suelos de tarima flotante, puertas de madera, ventanas pvc, amplios armarios empotrados, aire acondicionado en salón y preinstalación en toda la casa. Urbanización cerrada con amplias zonas comunes, piscina, parque infantil, zonas verdes y portero físico.","False","good","False","True","True","True","","2549.0","flat","","Rivas Urbanizaciones, Rivas-Vaciamadrid","Piso en OCEANO ATLANTICO","True","False","False","False","","","False","False","","","","","","","","","",""
"98317305","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/a9/99/1007821567.jpg","AP-025","94","","325000.0","chalet","sale","263.0","False","4","3","Nogales","Madrid","Torres de la Alameda","","es","40.3996947","-3.3625414","False","https://www.idealista.com/inmueble/98317305/","11311","NO COBRAMOS HONORARIOS A LA PARTE COMPRADORA. TOTAL TRANSPARENCIA Y TRATO DIRECTO CON LA PROPIEDAD. Agente: 650 428 387 Calor, coches, ruido, buscar pisos, visitas, este sí, este no. Lo sabemos. Nos lo comunicáis todos los días. ¿Qué tal si le damos un giro completo a vuestra decisión de compra? ¿Qué tal vivir en un chalet de dos plantas rodeado de naturaleza y cerquita de Alcalá de Henares? ¿Sin pagar cuota comunitaria? Ya nos va gustando la idea… ¿Verdad? Agentes Pemar te ofrece en exclusiva un práctico y cómodo chalet de dos plantas en el precioso municipio de Torres de la Alameda, lugar consolidado y en constante crecimiento. Se trata de un chalet de 263,75m2 construidos (según nota simple) con múltiples posibilidades tanto en su zona interior como en la parcela (255m2) que rodea a la vivienda. Su distribución consta de: PLANTA BAJA (74m2 útiles): Accedemos a la vivienda a través de su PORCHE DELANTERO, comunicado a través de la parcela con el porche trasero. → HALL DE ENTRADA con armario ropero. → AMPLIA COCINA independiente, luminosa y con espacio para comer. Armarios altos y bajos. → HABITACIÓN luminosa y amplia con ventana exterior. → BAÑO COMPLETO con plato ducha rinconera con mampara corredera. Ventana exterior. → SALÓN A DOS AMBIENTES con chimenea. En uno dispone de amplio ventanal con vista al porche trasero y en el otro disponemos de salida directa a terraza, con escaleras de bajada al PORCHE TRASERO. La joya de esta vivienda es sin duda el amplio espacio exterior disponible y la posibilidad de disfrutar de su paz y tranquilidad, incorporar piscina rinconera, tomar el sol, leer y comer bajo su cenador o hacer barbacoas con amistades. La parcela que rodea a la vivienda tiene unas posibilidades extraordinarias como jardín, huerto o espacio al aire libre del cual disfrutar. PLANTA PRIMERA (69,70m2 útiles): Ascendemos por escalera protegida por barandilla y llegamos al HALL DISTRIBUIDOR, con armario ropero. → PRIMERA HABITACIÓN amplia, luminosa gracias a la luz natural que entra por su ventana. Armario de 3 cuerpos forrado, vestido y con cajoneras. → SEGUNDA HABITACIÓN muy similar a la anterior. → BAÑO muy luminoso, con venta exterior. Plato de ducha. → HABITACIÓN PRINCIPAL de ensueño por su distribución, amplitud y luminosidad, con armario de 3 cuerpos. Dispone de habitación contigua de la cual se puede conseguir un espectacular vestidor o una habitación para bebés o despacho. → BAÑO EN SUITE completo de dos lavabos y un super práctico plato de ducha de obra. Su tejado con 30 m2 disponibles para instalar paneles solares. PLANTA SÓTANO (89m2 útiles): Dispone de fregadero y caldera FERROLI con depósito de gasóleo de 1000 lts. de capacidad. → GARAJE con cabida para dos coches. Se puede acceder al mismo por el interior de la vivienda o por el exterior a través de la rampa delantera. Puertas eléctricas. → HABITACIÓN con posibilidades varias, como una despensa o un trastero. La rampa delantera de bajada al garaje dispone de puerta eléctrica y el suelo del garaje está habilitado con bomba para expulsión del agua de lluvia. OTRAS CARACTERÍSTICAS DE LA VIVIENDA: → Pintura lisa. → Radiadores en todas las estancias. → Puertas automáticas del garaje recién cambiadas. → Suelos de tarima y gres. → Ventanas Climalit. Varias oscilobatientes. → Aire acondicionado en habitación principal y salón. → Plato ducha con mampara en todos los baños y uno recién reformado. → Espacio dentro la habitación principal con un gran aprovechamiento a modo de vestidor o despacho. IBI: 550€ ¿A qué estás esperando para conocerlo? Llámanos y ven a verlo junto a nosotras. NO COBRAMOS A LA PARTE COMPRADORA. IMPUESTOS Y GASTOS NO INCLUÍDOS: ITP, NOTARÍA, REGISTRO, GESTORÍA, TASACIÓN.","True","good","False","","True","True","","1236.0","chalet","semidetachedHouse","Torres de la Alameda","Chalet pareado en Nogales","True","False","False","False","","","False","False","","","","","","","","","",""
"98294473","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/e2/e1/1007008167.jpg","03-22B","33","3","319900.0","penthouse","sale","174.0","True","4","3","Calle Virgen de la Soledad","Madrid","Mejorada del Campo","","es","40.3966671","-3.4890159","False","https://www.idealista.com/inmueble/98294473/","12684","HEREDITARIO ofrece estupendo ático en la mejor urbanización de Mejorada del Campo. Se trata de una vivienda de 174 m2 con excelentes calidades y muy luminosa, a escasos metros de Plaza de Toros de Mejorada, Plaza de la Casa Grande y Plaza de San Fernando y a menos de 5 minutos a pie del centro urbano. El inmueble está compuesto de cuatro dormitorios (uno de ellos con balcones y en suite), tres baños, amplio salón comedor, cocina office y más de 25 m2 destinados a terraza. El inmueble cuenta con aire acondicionado, gran capacidad de almacenaje, dos plazas de garaje y trastero. El edificio forma parte de una urbanización privada de renombre en Mejorada Del Campo, con solo 18 años de antigüedad y cuenta con ascensores, garajes, conserje, jardinero, parque infantil, zona de recreo, piscina y jardines. Por su ubicación, el inmueble está rodeado de todo tipo de servicios; asistenciales, educativos, culturales y de ocio, contando con cadenas de supermercados, centro comercial, farmacias, institutos y colegios, centro de salud y oferta de bares y terrazas en sus inmediaciones. Muy bien comunicado y fácil acceso a M-50 y R-3, emplazado en un entorno único en Madrid. No dudes en comunicarte con nosotros para más información o para realizar una vista. Envíanos tu nombre y número de teléfono y estaremos encantados de ayudarte.","True","good","False","True","True","True","","1839.0","flat","penthouse","Mejorada del Campo","Ático en Calle Virgen de la Soledad","True","False","True","False","","","False","False","","","","","","","","","",""
"98249692","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/0f/f3/1005513567.jpg","MN4-4429","18","1","184000.0","flat","sale","83.0","True","2","2","Plaza DE LA ILUSTRACIÓN","Madrid","Mejorada del Campo","","es","40.3963643","-3.4816604","False","https://www.idealista.com/inmueble/98249692/","12311","Fantástico piso de 2 habitaciones (antes 3) y 2 baños, en Mejorada del Campo. 83 m2 construidos. 68 m2 útiles. Orientación Este. No dispone de ascensor. Cocina amueblada con terraza cerrada. Calefacción y aire acondicionado. Armarios empotrados, suelo de parquet, ventanas dobles de aluminio y puertas lacadas. Dispone de una plaza de garaje. Piscina y zona ajardinada. Certificado energético D. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra - venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.","True","good","False","False","True","True","","2217.0","flat","","Mejorada del Campo","Piso en Plaza DE LA ILUSTRACIÓN","False","False","False","False","","","False","False","","","","","","","","","",""
"97699830","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/58/7d/1049232496.jpg","ZMES506173MB","23","","299500.0","chalet","sale","394.0","False","3","1","Calle del Marqués de Hinojares, 28","Madrid","Mejorada del Campo","","es","40.3980577","-3.4913096","True","https://www.idealista.com/inmueble/97699830/","12922","Gran casa en el centro de Mejorada del Campo, con 193 m² construidos y 201 m² de terreno sin construir.     Tiene 2 entradas, la principal para los coches que accede directamente al patio que hay en la parte de atrás.      Este inmueble ofrece la posibilidad de hacer la casa de tus sueños a 15 minutos del centro de Madrid.     También tiene un proyecto aceptado por el ayuntamiento de esta localidad en el que se puede edificar dicho terreno construyendo 3 alturas y alrededor de 12 viviendas además de plaza de garaje.    Dispone de:  - 2 Salones  - 1 Baño   - 3 Habitaciones   - 2 Almacenes   - Patio de 201 m²   La propiedad hace esquina con la puerta principal en Marqués de Hinojares y el acceso para vehículos en Calle del Dr. Fleming.    El inmueble necesita ser actualizado, por ello se ofrece a un precio más bajo que el precio de mercado.    Esta vivienda situada en una buena zona y en el sureste de Mejorada del Campo dispone alrededor de todos tipos de supermercados y bancos sin necesidad de coger coche o transporte.     Mejorada del Campo tiene alrededor de 25.000 habitantes, se encuentra en el sureste de la Comunidad de Madrid y limita con Rivas Vaciamadrid, San Fernando de Henares, Loeches y Velilla de San Antonio, se encuentra a 15 minutos del centro de Madrid y a 20 minutos del Aeropuerto Adolfo Suárez Madrid-Barajas, tiene acceso directo a la R-3 y las carreteras convencionales M-208 y M-203.     En cuanto al transporte público tiene las líneas, 280, 282, 284, 285, 340 y 341 además de la línea nocturna N-203.     Contacte con nosotros para recibir más información sobre el inmueble.","True","renew","False","","","","","760.0","chalet","independantHouse","Mejorada del Campo","Casa independiente en Calle del Marqués de Hinojares, 28","False","False","False","False","","","False","False","","","","","","","","","",""
"96889006","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/f1/59/959567010.jpg","11557","16","bj","189600.0","flat","sale","106.0","True","2","1","DEL CASTILLO, 3","Madrid","Arganda","Centro","es","40.302193","-3.449896","True","https://www.idealista.com/inmueble/96889006/","3917"," Edificio situado en la localidad de Arganda del Rey, provincia de Madrid. La vivienda tiene una superficie de 105,99 m2 registrales. El entorno dispone de los servicios mínimos (suministro de energía eléctrica, abastecimiento de agua, acceso rodado y evacuación de aguas residuales) encontrándose en un buen estado de conservación). Dispone también de equipamiento como comercial, escolar y sanitario. Las comunicaciones del entorno con el resto de la población pueden considerarse buenas. Las comunicaciones interurbanas pueden considerarse suficientes. Arganda del Rey es un municipio y localidad española de la Comunidad de Madrid, situada a 28 km de Madrid. Enlaza con Madrid por la línea 312 de Alsa, por la línea 9 de TFM de metro, por la autovía A-3 y por la autopista de peaje R-3. La población del término municipal alcanza los 53 821 habitantes (INE 2017).","True","good","False","False","","","","1789.0","flat","","Centro, Arganda","Piso en DEL CASTILLO, 3","True","False","False","False","","","False","False","","","","","","","","","",""
"95261880","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/b8/46/913713450.jpg","5939147","36","bj","152100.0","flat","sale","104.0","True","2","1","san jose, 1","Madrid","Arganda","Centro","es","40.299121","-3.440961","True","https://www.idealista.com/inmueble/95261880/","3186","*** INMOBILIARIA CON LLAVES ** SIN COMISIONES ** INMOBILIARIA HOMOLOGADA ** EHABITAR Vivienda de 2 habitaciones y un baño, cocina y un muy amplio salón-comedor, con terraza tendedero con acceso esta a las áreas comunes de la finca.  CON GARAJE Y TRASTERO. Planta baja para su acceso, pero desde la calle es una primera planta. Requiere de reforma en cocina y actualización del resto de dependencias, finca con ascensor. Edificio residencial de cinco alturas con ascensor, con áreas comunes que incluyen una piscina, plaza de garaje. Edificio ubicado en Arganda del Rey, muy cercano al centro, cuenta con todos los servicios de trasporte, médicos y comercios cerca, además de centros educativos y ocio *** INMOBILIARIA CON LLAVES ** SIN COMISIONES ** INMOBILIARIA HOMOLOGADA **.","False","renew","False","True","True","True","","1463.0","flat","","Centro, Arganda","Piso en san jose, 1","False","False","False","False","","","False","False","","","","","","","","","",""
"93232990","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/a1/5f/857637890.jpg","MN-3330","18","3","300000.0","flat","sale","132.0","True","3","2","Calle MARÍA ZAYAS","Madrid","Arganda","Centro","es","40.3037128","-3.4423194","False","https://www.idealista.com/inmueble/93232990/","3275","Magnífico Piso exterior de 3 habitaciones y 2 baños en Arganda. Dispone de 132 m2 construidos. Vivienda en buen estado del año 19999 con orientación Este. Calefacción y aire acondicionado por conductos. Armarios empotrados, ventanas climalit oscilobatientes, puertas de madera y suelo de parqué. Certificado energético A. Tiene ascensor. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra – venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.","True","good","False","True","","","","2273.0","flat","","Centro, Arganda","Piso en Calle MARÍA ZAYAS","False","False","False","False","","","False","False","","","","","","","","","",""
"99426082","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/6e/ed/1043524479.jpg","NP191122339","52","","690000.0","chalet","sale","241.0","False","4","4","Calle del Azahar","Madrid","Rivas-Vaciamadrid","Rivas Urbanizaciones","es","40.3622774","-3.534606","False","https://www.idealista.com/inmueble/99426082/","12909","NEO Patrimonial ofrece exclusivo chalet pareado en Rivas. Consta de 241m² (según catastro) de superficie construida, todos corresponden a la vivienda, sobre una superficie grafica de 547m². Se distribuye en 4 plantas, en la primera planta encontramos el amplio Salón-comedor luminoso con salida al patio trasero de la vivienda, en el que encontramos una piscina privada, también cuenta con una zona de ocio infantil, cocina independiente, amplia y totalmente amueblada y 1 aseo. En la segunda planta, zona de descanso, encontramos 3 habitaciones, una doble con baño en suite, 2 individuales, todas con armarios empotrados, muy luminosas, con ventanas al exterior, en esta planta encontramos también un segundo baño completo que da servicio a estos dos dormitorios. En la tercera planta encontramos una amplia escancia abuhardillada con techos altos, actualmente es utilizada como habitación de invitados, cuenta con varias ventanas que aportan mucha luminosidad. En el sótano encontramos un garaje con espacio para 2 coches, contiene un cuarto destinado a la despensa, un cuarto de lavado y un baño. En el exterior se encuentran 3 zonas diferenciadas, en el patio delantero se encuentra una gran barbacoa de obra y una zona de cenador con pérgola, en el lateral cuenta con una zona de comedor exterior techada y un columpio y en la zona de atrás tenemos una gran piscina con chorros y una pequeña terraza por la que se accede a la vivienda.  Extras: carpintería exterior de PVC, carpintería interior de madera lacada en blanco y suelos de tarima excepto en zonas de agua que son de gres. Calefacción y agua caliente individual por caldera de gas natural y aire acondicionado por bomba de frio y calor por conductos, excepto en la buhardilla que es por Split, también incorpora domótica y videoportero. Todos los servicios de primera necesidad al alcance: Colegios, Farmacias, Supermercados, Centros de Salud, a 5 min del nuevo Hospital HM que abrirá en Noviembre. Centros de ocio y restauración a su alrededor: Restaurantes, Complejos Deportivos, Bibliotecas y Centro Comercial H2Ocio, que se encuentra a 10min. A pocos minutos del Recinto Ferial Auditorio Miguel Ríos. Buena comunicación de transportes. Parada de autobuses interurbanos y estación de Metro Rivas Urbanizaciones L9 a 10 min. También a escasos minutos de la autopista A3. *Impuestos ITP o IVA y gastos, notaría, registro, gestoría etc. no incluidos. NEO Patrimonial le ofrece la posibilidad de hacer cualquier tipo de reforma de esta vivienda al mejor precio.","False","good","False","","True","True","","2863.0","chalet","semidetachedHouse","Rivas Urbanizaciones, Rivas-Vaciamadrid","Chalet pareado en Calle del Azahar","False","False","False","False","","","False","False","","","","","","","","","",""
"99318103","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/9d/40/1040237010.jpg","003.6194","27","3","178500.0","flat","sale","69.0","True","2","2","SAN SEBASTIÁN","Madrid","Arganda","Los Villares","es","40.3082954","-3.4522262","False","https://www.idealista.com/inmueble/99318103/","4157","Disponible excelente piso de 2 dormitorios con terraza y piscina en la zona de los Villares, Arganda del rey.  A tan sólo 5 minutos de estación de metro línea 9 de Arganda del rey, y situado en una ubicación inmejorable, ya que se encuentra a menos de 5 minutos de todos los servicios necesarios y excelente conexión con red de metro, autobuses, y conexión directa con A3 y R3.  La vivienda se sitúa en recinto cerrado con zonas ajardinadas y piscina comunitaria. Además cuenta con parque infantil para los mas pequeños.  Para entrara a vivir. Distribuido en hall recibidor con armario empotrado de gran almacenaje. Cocina exterior, amueblada y equipada. Salón comedor muy luminoso, con doble ventanal grandes y salida a terraza exterior con vistas abiertas, ya que no tienes edificios de frente cercanos. 2 dormitorios exteriores, ambos con armarios empotrados Dormitorio principal tipo suite, con baño completo con bañera. Segundo baño ubicado en pasillo distribuidor, con plato de ducha y salida a terraza tendedero, una zona para poder destinarla a zonas húmedas, almacenaje y un sin fin de posibilidades.  Dispone de una plaza de garaje y trastero.  Comunidad muy cuidada.  Llámanos para ampliar más información.","False","good","False","True","True","True","","2587.0","flat","","Los Villares, Arganda","Piso en SAN SEBASTIÁN","False","False","False","False","","","False","False","","","","","","","","","",""
"99114867","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/0f/98/1034002280.jpg","Rivas","22","bj","310900.0","duplex","sale","121.0","True","4","2","Covibar - Pablo Iglesias","Madrid","Rivas-Vaciamadrid","Covibar - Pablo Iglesias","es","40.357494","-3.5473726","False","https://www.idealista.com/inmueble/99114867/","13605","¿BUSCAS UNA VIVIENDA DE 4 DORMITORIOS CON PATIO Y PISCINA, EN RIVAS? ¡ESTA ES TU OPORTUNIDAD! Progreso Vende, este maravilloso bajo-dúplex en esquina, que ofrece lo mejor de una casa adosada y de una vivienda colectiva, en la Urb. Pablo Iglesias, a escasos metros del Polideportivo Municipal, del C. C. Rivas Centro y del Auditorio Pilar Bardem. La vivienda se distribuye de la siguiente manera: En PLANTA BAJA, a su entrada encontramos el recibidor con armario de servicio, un aseo, una amplia cocina con office para comer y un espacioso salón desde el que se accede un patio de 37 m2 con un bonito muro de piedra, en el que se sitúan 2 cuartos trasteros independientes, que ofrecen un gran desahogo a sus habitantes. Desde el patio además se puede acceder a amplias zonas verdes comunitarias. En PLANTA ALTA, se hallan los 4 dormitorios, todos ellos con armarios empotrados, un baño completo y un cuarto de lavado. Su excelente localización ofrece todos los servicios necesarios para una vida cómoda y tranquila, con todos los servicios a su alrededor: metro (línea 9); autobuses (líneas 330, 331, 333, 334, 1); colegios, escuelas infantiles e institutos; centro polideportivo, campos de fútbol, pistas de skate; centro sanitario “La Paz Rivas”; supermercados; centro comercial; y rápido acceso a principales carreteras (A-3). Te recordamos que, desde Progreso, ponemos a tu disposición excelentes condiciones de financiación y asesoría jurídica a través de nuestro propio despacho legal. Consulta para más información, sin compromiso.","False","good","False","True","","","","2569.0","flat","duplex","Covibar - Pablo Iglesias, Rivas-Vaciamadrid","Dúplex","True","False","False","False","","","False","False","","","","","","","","","",""
"99010887","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/8b/a1/1031326167.jpg","10_22","40","","549900.0","chalet","sale","239.0","False","4","3","Avenida Primero de Mayo","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.3384748","-3.5228932","False","https://www.idealista.com/inmueble/99010887/","10849","CHALET PAREADO DE NUEVA CONSTRUCCIÓN DE 239M2, CUATRO DORMITORIOS, TRES BAÑOS, DOS TERRAZAS, PATIO CON PORCHE, DOS PLAZAS DE APARCAMIENTO, PLACAS SOLARES TERMICAS, PISCINA COMUNITARIA Y PORTERO FISICO A 3 MINUTOS ANDANDO DEL METRO DE RIVAS-FUTURA.  BOENDE SERVICIOS INMOBILIARIOS VENDE: Chalet pareado de 2018 distribuido en 3 plantas:  En la planta baja cuenta con hall de entrada, cocina independiente amueblada con office, baño completo, salón independiente, un dormitorio, amplio patio de 43M2 con porche cubierto y jardín bioclimático con ventanas para dar luz a toda la vivienda. En la primera planta tenemos dos dormitorios individuales con armarios empotrados, un baño completo, dormitorio principal con baño en suite con ventana y terraza privada. Buhardilla diáfana con armarios empotrados y terraza. La vivienda cuenta con máximas calidades, puerta de entrada blindada, puertas interiores lacadas en blanco, ventanas de climalit, paredes lisas, suelos porcelánicos, calefacción de suelo radiante, armarios empotrados y aire acondicionado en todas las estancias. Situado en una urbanización cerrada con piscina y zona infantil, con portero físico y dos plazas de aparcamiento. En una zona residencial rodeada de colegios, al lado del centro de salud 1º de Mayo, muy próximo al nuevo hospital HM, a 1 minuto del centro comercial H2O y a 5 minutos en coche del centro de Rivas-Vaciamadrid.   En cuanto a la comunicación, tenemos la estación de Rivas Futura (L-9) a 3 minutos andando, con múltiples autobuses al lado de la vivienda (L-1, 330, 331, 332, 334…). Para los que prefieren coger el coche, cuenta con una salida directa a la A-3, a 5 minutos de la M50 y 10 minutos de la M-40, perfecto para ir a cualquier zona de Madrid. Venga a verlo sin compromiso, un experto le acompañara durante la visita.","True","good","False","","True","True","","2301.0","chalet","semidetachedHouse","Rivas Futura, Rivas-Vaciamadrid","Chalet pareado en Avenida Primero de Mayo","True","False","False","False","luxuryType","Lujo","False","False","","","","","","","","","",""
