"elementList__propertyCode","elementList__thumbnail","elementList__externalReference","elementList__numPhotos","elementList__floor","elementList__price","elementList__propertyType","elementList__operation","elementList__size","elementList__exterior","elementList__rooms","elementList__bathrooms","elementList__address","elementList__province","elementList__municipality","elementList__district","elementList__country","elementList__latitude","elementList__longitude","elementList__showAddress","elementList__url","elementList__distance","elementList__description","elementList__hasVideo","elementList__status","elementList__newDevelopment","elementList__hasLift","elementList__parkingSpace__hasParkingSpace","elementList__parkingSpace__isParkingSpaceIncludedInPrice","elementList__newDevelopmentFinished","elementList__priceByArea","elementList__detailedType__typology","elementList__detailedType__subTypology","elementList__suggestedTexts__subtitle","elementList__suggestedTexts__title","elementList__hasPlan","elementList__has3DTour","elementList__has360","elementList__hasStaging","elementList__labels__name","elementList__labels__text","elementList__topNewDevelopment","elementList__superTopHighlight","total","totalPages","actualPage","itemsPerPage","numPaginations","summary","alertName","lowerRangePosition","upperRangePosition","paginable"
"98890223","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/1e/c0/807349218.jpg","5º 3","10","5","248000.0","flat","sale","73.0","True","2","2","Avenida Jose Hierro, 94","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.34314","-3.5244076","True","https://www.idealista.com/obra-nueva/98890223/","11166","Promored pone a tu disposición un exclusivo complejo inmobiliario de Obra Nueva, que hemos llamado FUTURA CENTER ARENA. Se ubica en la misma boca de Metro de Rivas Futura (línea 9), considerada la mejor zona de RivasVaciamadrid. El complejo inmobiliario albergara un sin número de servicios, destacamos un hospital privado con todos los servicios sanitarios, una residencia, locales comerciales y apartamentos de uso turístico con amplias terrazas. Dentro del complejo los apartamentos turísticos se localizan en las plantas de 2 a 7, destacándose claramente sobre las plantas baja y primera donde se ubican las zonas comunes, los locales comerciales y el resto de servicios. El complejo cuentan con diversos servicios comunes, tales como control de accesos, lobby, zonas ajardinadas que permiten el relax y el descanso, solárium de césped artificial, espacios multiusos donde celebrar reuniones y eventos, gimnasio, spa, lavandería, aparcamiento y trasteros. Los servicios, la ubicación, el diseño y los acabados Porcelanosa, hacen de este proyecto un lugar único, donde podrás cumplir tu sueño. IVA no incluido.","False","newdevelopment","True","True","True","True","False","3397.0","flat","","Rivas Futura, Rivas-Vaciamadrid","Piso en Avenida Jose Hierro, 94","True","False","False","False","","","False","False","","","","","","","","","",""
"98740655","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/05/32/1022203364.jpg","11466-V","24","3","233000.0","flat","sale","98.0","True","3","2","Calle Valle del Nalón","Madrid","Rivas-Vaciamadrid","Covibar - Pablo Iglesias","es","40.360977","-3.5473061","False","https://www.idealista.com/inmueble/98740655/","13777","Junto al parque lineal encontrarás este amplio piso en una 3º planta, con 3 dormitorios, 90 m2 construidos y 79 m2 útiles.    Desde su hall de entrada accedemos a la cocina independiente con muebles altos y bajos de gran capacidad, con una zona para comer, se comunica con un tendedero cerrado con capacidad de almacenaje.     Su salón es muy amplio con buena distribución, puedes hacer dos ambientes, una zona para comedor y la otra zona para sofá y televisor, desde dicho salón accedes a una terraza con bonitas vistas.     Tiene un pasillo que distribuye a los 3 dormitorios y los dos baños uno de ellos con bañera y el otro con plato de ducha totalmente reformado los dos con ventana. Cuenta con armarios empotrados en todos los dormitorios y otro en el hall.    La vivienda cuenta con un trastero.    En una zona cercana a todos los servicios, con varios parques, guarderías, colegios, instituto, parada de autobuses, a 5 minutos andando del metro de Rivas Urbanizaciones, centro de salud, con rápida salida a la A3… todo tipo de comercios y centro comercial Centro Cívico Covibar    *Certificación Energética: ""E""     *Impuestos y gastos NO INCLUIDOS: ITP o IVA, Notaria, Registro, gestoría, Tasación, etc….    ¡Sí, lo estás, estás ante una excelente oportunidad, no la dejes escapar!    Si te hace falta te realizamos un estudio financiero y te ayudamos a conseguir tu préstamo hipotecario ¡gratuitamente! y por supuesto si necesitas ampliar información ¡Llámanos!","False","good","False","True","","","","2378.0","flat","","Covibar - Pablo Iglesias, Rivas-Vaciamadrid","Piso en Calle Valle del Nalón","False","False","False","False","","","False","False","","","","","","","","","",""
"98357905","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/bd/53/1009298972.jpg","14942","24","1","250000.0","flat","sale","105.0","True","3","2","Centro","Madrid","Arganda","Centro","es","40.304434","-3.4520407","False","https://www.idealista.com/inmueble/98357905/","4101","Piso en venta en Arganda del Rey.     Distribuida en 105 m² construidos y 81,39 m² útiles, con 3 dormitorios amplios, 2 baños completos, uno de ellos en dormitorio principal, cocina amueblada con muebles altos y bajos, vitrocerámica, horno y campana, salón independiente de 22 m² con acceso a terraza de 8 metros.    En cuanto a calidades, el piso dispone de aire acondicionado por conductos, carpintería exterior en aluminio climalit, carpintería interior lacada en blanco, 5 armarios empotrados forrados, puerta de entrada a la vivienda blindada, suelos en tarima y gres, calefacción individual de gas natural. Todo exterior. Muy céntrico.    La finca cuenta con dos plazas de garaje, trastero y ascensor. Ubicado en urbanización privada con piscina y parque infantil.    A 2 MINUTOS DEL METRO LINEA 9, BUS EN LA PUERTA Y CERCA DE TODOS LOS SERVICIOS.    *Certificación Energética: ""B""  *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.","False","good","False","True","True","True","","2381.0","flat","","Centro, Arganda","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"96004453","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9f/6d/1d/891535709.jpg","TIPO2","11","","511000.0","chalet","sale","283.0","False","3","3","Calle Manuel Azaña, 22","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.3429222","-3.5167143","True","https://www.idealista.com/obra-nueva/96004453/","10561","Promoción de 45 viviendas situadas en una de las mejores zonas de Rivas Futura, con viviendas de 3 y 4 dormitorios que disponen de planta sótano, baja, primera y buhardilla, así como zona de jardín trasero y espacio de aparcamiento para dos coches en la parte delantera. Este proyecto cuenta con suelo radiante y refrigerante por sistema de aerotermia, instalación de placa fotovoltaica, preinstalación de toma de carga para coche eléctrico, preinstalación de Home Cinema, preinstalación de domótica e instalación de tomas de USB. Esta zona se caracteriza por su cercanía al metro de Rivas Futura, línea 9, así como a una gran variedad de autobuses interurbanos con conexión directa a Madrid (se dispone de un total de 4 líneas que conectan con Conde de Casal) y líneas internas que conectan con los distintos puntos de Rivas. Muy cercano a esta zona se encuentra el Centro Comercial H2O, así como el parque comercial, el cual ofrece una gran cantidad de servicios.","False","newdevelopment","True","","True","True","False","1806.0","chalet","terracedHouse","Rivas Futura, Rivas-Vaciamadrid","Chalet adosado en Calle Manuel Azaña, 22","True","False","False","False","","","False","False","","","","","","","","","",""
"96004431","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/a4/a8/891535705.jpg","TIPO1","11","","509000.0","chalet","sale","289.0","False","4","3","Calle Manuel Azaña, 22","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.3429222","-3.5167143","True","https://www.idealista.com/obra-nueva/96004431/","10561","Promoción de 45 viviendas situadas en una de las mejores zonas de Rivas Futura, con viviendas de 3 y 4 dormitorios que disponen de planta sótano, baja, primera y buhardilla, así como zona de jardín trasero y espacio de aparcamiento para dos coches en la parte delantera. Este proyecto cuenta con suelo radiante y refrigerante por sistema de aerotermia, instalación de placa fotovoltaica, preinstalación de toma de carga para coche eléctrico, preinstalación de Home Cinema, preinstalación de domótica e instalación de tomas de USB. Esta zona se caracteriza por su cercanía al metro de Rivas Futura, línea 9, así como a una gran variedad de autobuses interurbanos con conexión directa a Madrid (se dispone de un total de 4 líneas que conectan con Conde de Casal) y líneas internas que conectan con los distintos puntos de Rivas. Muy cercano a esta zona se encuentra el Centro Comercial H2O, así como el parque comercial, el cual ofrece una gran cantidad de servicios.","False","newdevelopment","True","","True","True","False","1761.0","chalet","terracedHouse","Rivas Futura, Rivas-Vaciamadrid","Chalet adosado en Calle Manuel Azaña, 22","True","False","False","False","","","False","False","","","","","","","","","",""
"95273148","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/7d/95/807337548.jpg","2º 1","10","2","185000.0","flat","sale","64.0","True","1","1","Avenida Jose Hierro, 94","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.34314","-3.5244076","True","https://www.idealista.com/obra-nueva/95273148/","11166","Promored pone a tu disposición un exclusivo complejo inmobiliario de Obra Nueva, que hemos llamado FUTURA CENTER ARENA. Se ubica en la misma boca de Metro de Rivas Futura (línea 9), considerada la mejor zona de RivasVaciamadrid. El complejo inmobiliario albergara un sin número de servicios, destacamos un hospital privado con todos los servicios sanitarios, una residencia, locales comerciales y apartamentos de uso turístico con amplias terrazas. Dentro del complejo los apartamentos turísticos se localizan en las plantas de 2 a 7, destacándose claramente sobre las plantas baja y primera donde se ubican las zonas comunes, los locales comerciales y el resto de servicios. El complejo cuentan con diversos servicios comunes, tales como control de accesos, lobby, zonas ajardinadas que permiten el relax y el descanso, solárium de césped artificial, espacios multiusos donde celebrar reuniones y eventos, gimnasio, spa, lavandería, aparcamiento y trasteros. Los servicios, la ubicación, el diseño y los acabados Porcelanosa, hacen de este proyecto un lugar único, donde podrás cumplir tu sueño. IVA no incluido.","False","newdevelopment","True","True","True","True","False","2891.0","flat","","Rivas Futura, Rivas-Vaciamadrid","Piso en Avenida Jose Hierro, 94","True","False","False","False","","","False","False","","","","","","","","","",""
"95272988","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/25/9a/807349142.jpg","2º 1","10","2","190000.0","flat","sale","64.0","True","1","1","Avenida Jose Hierro, 94","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.34314","-3.5244076","True","https://www.idealista.com/obra-nueva/95272988/","11166","Promored pone a tu disposición un exclusivo complejo inmobiliario de Obra Nueva, que hemos llamado FUTURA CENTER ARENA. Se ubica en la misma boca de Metro de Rivas Futura (línea 9), considerada la mejor zona de RivasVaciamadrid. El complejo inmobiliario albergara un sin número de servicios, destacamos un hospital privado con todos los servicios sanitarios, una residencia, locales comerciales y apartamentos de uso turístico con amplias terrazas. Dentro del complejo los apartamentos turísticos se localizan en las plantas de 2 a 7, destacándose claramente sobre las plantas baja y primera donde se ubican las zonas comunes, los locales comerciales y el resto de servicios. El complejo cuentan con diversos servicios comunes, tales como control de accesos, lobby, zonas ajardinadas que permiten el relax y el descanso, solárium de césped artificial, espacios multiusos donde celebrar reuniones y eventos, gimnasio, spa, lavandería, aparcamiento y trasteros. Los servicios, la ubicación, el diseño y los acabados Porcelanosa, hacen de este proyecto un lugar único, donde podrás cumplir tu sueño. IVA no incluido.","False","newdevelopment","True","True","True","True","False","2969.0","flat","","Rivas Futura, Rivas-Vaciamadrid","Piso en Avenida Jose Hierro, 94","True","False","False","False","","","False","False","","","","","","","","","",""
"99534874","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/f7/3d/1046746823.jpg","","67","","629000.0","chalet","sale","365.0","False","6","3","Calle Juan José Millas, 2","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.3463","-3.5197","True","https://www.idealista.com/inmueble/99534874/","10951","Chalet pareado de 365 m2 en una de las mejores zonas de Rivas distribuido en cuatro plantas. Reformado y listo para entrar a vivir. Distribuido de la siguiente forma: Planta baja nos encontramos jardín de entrada con porche cubierto de 4 m2 que da entrada a la vivienda, donde hay un amplio hall, cocina amueblada de 11 m2, baño completo con ducha, habitación doble de 10 m2 con armario empotrado y salón comedor de 30 m2 con chimenea de leña y acceso a terraza con jardín privado con gran zona de barbacoa techada en madera maciza de 20m2. Tanto la zona delantera, pasillo lateral y zona trasera, están soladas en gres y césped artificial de primeras calidades. La escalera de acceso a planta primera es de madera de pino macizo. Dispone de dormitorio principal con vestidor y baño en suite. Dos dormitorios dobles de 12 y 15 m2. En la misma planta dispone de armario empotrado en distribuidor y baño completo. Suelos de tarima laminada, armarios empotrados en todos los dormitorios forrados y vestidos. La planta buhardilla de 36 m2 completamente terminada con acceso independiente, y dispone de terraza abierta de 6 m2. Suelo de tarima laminada. Todo el techo está forrado en madera maciza. Planta sótano con bodega de más de 100 m2 destinados a dos dormitorios enormes (uno de ellos actualmente utilizado como gimnasio), una pequeño almacén amuebledo y un salón de 45 m2 ideal para grandes reuniones familiares. A través de puerta de seguridad se accede a parking cubierto de 50m2 para 3 vehículos (6,7 metros de ancho).  Exteriores con acceso privativo a zonas comunes con piscina, solárium, parque infantil y zona de paseo. Ventanas dobles tipo climalit. Aire acondicionado. Porches y techos realizados por la firma Pergojardín (maderas macizas con tratamiento) Carpintería exterior de aluminio lacado. Carpintería interior lacada en blanco. Pintura lisa. Baños con radiadores toalleros y mamparas. ¡No dude en venir a visitarlo sin compromiso! Agende ya su visita.","True","good","False","","True","True","","1723.0","chalet","semidetachedHouse","Rivas Futura, Rivas-Vaciamadrid","Chalet pareado en Calle Juan José Millas, 2","False","False","False","False","","","False","False","","","","","","","","","",""
"99412089","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/63/81/1044853155.jpg","","53","1","225000.0","flat","sale","165.0","True","3","2","Presidente Adolfo Suárez","Madrid","Arganda","Perlita","es","40.2958198","-3.4470442","False","https://www.idealista.com/inmueble/99412089/","3758","M&M Servicios Inmobiliarios presenta fantástico piso, hall con armario empotrado, salón de dos ambientes, con  acceso a terraza(Acristalada, forrada de  madera), con vistas despejadas, cuenta con aire acondicionado, 3 dormitorios (Principal en suite). Armarios empotrados de gran capacidad de almacenamiento, dos baños, pasillo con ventanas, que aportan luz, cocina con zona de office, además cuenta con despensa, ventanas de climalit, cuenta con doble ventanas, moldura de escayola, puertas de roble, suelos de parquet, calefacción individual de gas natural, urbanización cerrada, piscina, parque infantil, sala de reuniones comunitaria, zonas verdes, plaza de garaje, trastero. A pocos metros, del Parque del Sureste. Autobúses urbanos, autobuses a Conde de Casal, fácil acceso a la A3, Hospital del Sureste, colegios públicos, colegios concertados, farmacia, restaurantes. NO INCLUIDOS: ITP, IVA, IAJD, Notaría, Registro, gestoria, Tasación, honorarios de agencia etc…. Si te hace falta te realizamos un estudio financiero y te ayudamos a conseguir tu préstamo hipotecario y por supuesto si necesitas ampliar información  ¡Llámanos""Financiación hasta 100 %. Estudio de arquitectura por si quieres personalizar tu vivienda“Te ofrecemos mudanzas, limpieza en definitiva un servicio INTEGRAL y EXCLUSIVO con PROFESIONALES EXPERTOS como tú te mereces. Escríbenos y contactaremos contigo lo antes posible. Si necesita ampliar información, no dude en contactar con nosotros le atendemos encantados. Mejor verlo! (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ).  Si necesitas ampliar información no dudes en contactar con nosotros le atendemos encantados. Mejor verlo.","True","good","False","True","True","True","","1364.0","flat","","Perlita, Arganda","Piso en Presidente Adolfo Suárez","False","False","False","False","","","False","False","","","","","","","","","",""
"99166559","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/fa/b0/1035722309.jpg","003.6198","28","4","183500.0","flat","sale","115.0","True","4","2","gran hábitat","Madrid","Arganda","Centro","es","40.3028054","-3.4384119","False","https://www.idealista.com/inmueble/99166559/","2942","Disponible piso de 4 dormitorios con terraza en zona centro, urbanización Gran Habitad.  Si buscas vivir en zona centro de Arganda del rey, a un paso de todos los servicios y a tan sólo 5 minutos de estación de metro línea 9 de Arganda del rey.  Piso de 101 m2 distribuido en hall de entrada. Cocina amueblada, con muebles altos y bajos, exterior, con ventana sobre encimera. Zona de despesa, independiente y amueblada, a la que accedes desde la misma cocina. Salón comedor de paso, muy amplio y luminoso, con aire acondicionado. Desde éste accedes a terraza exterior, con toldo y con vistas abiertas a zonas verdes. Pasillo distribuidor con armario empotrado de suelo a techo, creando un amplio almacenaje extra en la vivienda. 4 dormitorios amplios, todos exteriores, con armarios. Uno de los dormitorios es principal con aire acondicionado. 2 baños completos con plato de ducha ambos y mampara incorporada.  Sin duda, una magnifica oportunidad. Se encuentra excelentemente conservado, para entrara vivir.  Edificio muy cuidado, con ascensor y silla salvaescaleras.  La vivienda cuenta con suelos en tarima y gres, puertas en madera, aire acondicionado en salón- comedor y dormitorio principal. Ventanas climalit con palillería, calefacción centralizada. Terraza con toldos.  Una zona tranquila, rodeada de jardines y zonas verdes, con jardinero particular en la zona que se encarga del mantenimiento de todos los jardines. Llámanos y ven a conocerlo. / 918710174.","False","good","False","True","","","","1596.0","flat","","Centro, Arganda","Piso en gran hábitat","False","False","False","False","","","False","False","","","","","","","","","",""
"99141426","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/da/10/1034884151.jpg","ChaletMorata","29","","265000.0","chalet","sale","420.0","False","4","2","Calle Pozo","Madrid","Morata de Tajuña","","es","40.2319163","-3.4353356","False","https://www.idealista.com/inmueble/99141426/","8338","Piso luminoso, reformado de 133m² útiles con local incluido en Morata de Tajuña,  4hab | 2 baños | salón comedor | cocina | balcón| Patio|  La planta baja, a pie de calle de casi 300m² totalmente diáfano lo forma un local apto para comercio, con entrada independiente, montacargas y un sotano de las dimensiones del local. Primera planta con entrada independiente desde la misma calle sin ascensor que consta de 4 habitaciones dobles y exteriores, amplio y luminoso salón con salida directa a un balcón. La cocina equipada y exterior conecta con un patio de mas 36m², carpintería de aluminio, suelos de tarima. A todo esto añadirle un baño completo de casi 10m² con plato de ducha y un aseo de cortesía, ambos exteriores. Cerca de todos los servicios, contacta con nosotros y organizaremos una visita. Además desde Hi Homie te acompañamos en todo el proceso de compra y te ayudamos a conseguir la mejor hipoteca del mercado, incluso hasta el 100%.","True","good","False","","","","","631.0","chalet","independantHouse","Morata de Tajuña","Casa independiente en Calle Pozo","False","False","False","False","","","False","False","","","","","","","","","",""
"98858596","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/c0/5b/1026156543.jpg","003.6186","25","bj","179500.0","flat","sale","115.0","True","4","2","gran hábitat","Madrid","Arganda","Centro","es","40.3054054","-3.4382119","False","https://www.idealista.com/inmueble/98858596/","2938","Disponible piso en urbanización gran hábitat. Amplio y luminoso piso de 4 dormitorios y 2 baños de 115 m² construidos en una zona muy demandada, zona centro. Rodeado de zonas verdes, parques, junto a colegios, supermercados, farmacias, y un sin fin de servicios a su alcance. A escasos metros de autobús urbano e interurbano, y a tan solo 5 minutos de estación de metro línea 9 de Arganda del rey.  Acceso a la vivienda a través de recibidor. Cocina exterior, amueblada con zona de despensa. Amplio salón comedor, con salida a terraza exterior con vistas a zona verde. 4 dormitorios muy amplios, 2 de ellos con armarios empotrados. Dispone de un armario empotrado en la zona del pasillo, ampliando mas el almacenaje.  2 baños completos con plato de ducha y mampara incorporada.  Suelos en tarima e instalación de aire acondicionado.  Excelente ubicación. Muy luminoso dada su buena orientación.  No esperes a que te lo cuenten y ¡No dejes escapar esta oportunidad!  Llámanos 918710174 /.","False","good","False","True","","","","1561.0","flat","","Centro, Arganda","Piso en gran hábitat","False","False","False","False","","","False","False","","","","","","","","","",""
"98658649","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/f7/06/1019549291.jpg","003.6174","22","4","168800.0","flat","sale","115.0","True","3","1","gran hábitat","Madrid","Arganda","Centro","es","40.3028054","-3.4409119","False","https://www.idealista.com/inmueble/98658649/","3154","DISPONIBLE VIVIENDA EN ZONA CENTRO CON TERRAZA. EXCELENTE UBICACIÓN.  A tan sólo 5 minutos de estación de metro Línea 9, esta vivienda, situada en la zona de Gran hábitat cuenta con una excelente localización dentro del municipio de Arganda. Una zona tranquila, rodeada de jardines y zonas verdes, con jardinero particular en la zona que se encarga del mantenimiento de todos los jardines.  Piso de 94 m2 con hall distribuidor. Cocina amueblada con muebles altos y bajos mas zona de despenda / lavadero. Salón comedor muy amplio, con aire acondicionado. Desde el mismo salón se accede a terraza exterior, amplia, que dada su altura cuenta con vistas abiertas. 3 dormitorios amplios, con armarios empotrados. 1 baño completo y un aseo.  Si buscas vivir en el centro en una zona tranquila, rodeado de zonas verdes, esta es la oportunidad. A escasos metros de todos los servicios necesarios para el día a día. Edificio muy cuidado, con ascensor y rampas de acceso.  Llámanos y ven a conocerlo. 918710174 /.","False","good","False","True","","","","1468.0","flat","","Centro, Arganda","Piso en gran hábitat","False","False","False","False","","","False","False","","","","","","","","","",""
"98394726","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/f1/3b/1026597873.jpg","Morata","23","1","175000.0","flat","sale","176.0","True","4","2","Calle Pozo","Madrid","Morata de Tajuña","","es","40.2305131","-3.4377071","False","https://www.idealista.com/inmueble/98394726/","8551","Piso luminoso y reformado de 133m² útiles en Morata de Tajuña,  4hab | 2 baños | salón comedor | cocina | balcón| Patio|  Primera planta con entrada independiente desde la misma calle sin ascensor que consta de 4 habitaciones dobles y exteriores, amplio y luminoso salón con salida directa a un balcón. La cocina equipada y exterior conecta con un patio de mas 36m², carpintería de aluminio, suelos de tarima. A todo esto añadirle un baño completo de casi 10m² con plato de ducha y un aseo de cortesía, ambos exteriores. Cerca de todos los servicios, contacta con nosotros y organizaremos una visita. Además desde Hi Homie te acompañamos en todo el proceso de compra y te ayudamos a conseguir la mejor hipoteca del mercado, incluso hasta el 100%.","True","good","False","False","","","","994.0","flat","","Morata de Tajuña","Piso en Calle Pozo","False","False","False","False","","","False","False","","","","","","","","","",""
"99595558","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/78/f6/1048674304.jpg","","21","4","229900.0","flat","sale","135.0","True","4","2","Naranjo de Bulnes","Madrid","Rivas-Vaciamadrid","Covibar - Pablo Iglesias","es","40.3602895","-3.5477608","False","https://www.idealista.com/inmueble/99595558/","13775","LA PETITE MAISON vende este Fantástico piso reformado de 103 metros con 4 hb Con una distribución inmejorable, salón comedor independiente con acceso a terraza soleada con orientación suroeste, con capacidad para una mesa y sillas y unas increíbles vistas 180• La cocina con distribución en “Ele” tiene mucho espacio de almacenaje y tiene acceso a un practico tendedero donde se ubica la caldera, es de condensación y tiene la instalación para Alexa y Google Desde él recibidor accedemos a las 4 hb la principal es en suite, este dispone de bañera Otro baño más con plato de ducha Armario ideal como trastero A destacar Todas las hb tienen armarios empotrados, aire acondicionado con bomba de calor, ventanas climalit, puertas macizas, mirilla electrónica Dos habitaciones amuebladas a medida Posibilidad de garaje Ascensor en la finca Orientación cruzada.","True","good","False","True","","","","1703.0","flat","","Covibar - Pablo Iglesias, Rivas-Vaciamadrid","Piso en Naranjo de Bulnes","False","False","False","False","","","False","False","","","","","","","","","",""
"99560532","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/7a/d4/1047813210.jpg","","76","","629000.0","chalet","sale","370.0","False","6","4","Juan José Millas","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.347445","-3.5177322","False","https://www.idealista.com/inmueble/99560532/","10859","La Petite Maison te presenta este fantástico chalet de 365 m2 construidos. Ubicado en Rivas Futura, con unas estupendas zonas comunes ideal para toda la familia. Chalet de 4 plantas, (planta rasante, planta primera, buhardilla y sótano) La planta sótano es ideal para fiestas, eventos o reuniones familiares, ya que consta de 110 metros cuadrados, destinados a salón de casi 50 metros, gimnasio y habitación doble para invitados En la primera planta nos encontramos un increíble salón de 30 m2 con zona de descanso con una fabulosa chimena y zona de comedor, con mucha luz, gracias a su orientación y acceso a jardín posterior. Una cocina completamente amueblada en varios frentes, con armarios altos y bajos con encimera en piedra. Habitacion doble con armarios empotrados. Baño completo reformado. En la planta primera dispone de 3 hb dobles, la principal es en suite con vestidor. Otro baño completo en esta planta. La buhardilla de 40 m2 tiene una terraza privada. Actualmente está destinada a una zona infantil,  La zona exterior está solada y desde la parte delantera podemos acceder al jardín trasero, ya que tiene pasillo lateral. En la parte trasera tenemos un precioso velador de madera maciza y dorado de todo los necesario, puntos de luz, agua y barbacoa. Garaje cubierto para 3 coches. Zonas comunes con piscina, césped natural y zona de solarium. Parque infantil y mucho espacio de esparcimiento, ideal para los más peques  La zona está rodeada de parques y establecimientos, colegios e institutos. Línea de metro y líneas de autobus. Salida a la A3 en 5 minutos. No dude en llamarnos para ampliar información y agendar su visita.","True","good","False","","True","True","","1700.0","chalet","semidetachedHouse","Rivas Futura, Rivas-Vaciamadrid","Chalet pareado en Juan José Millas","False","False","False","False","","","False","False","","","","","","","","","",""
"99419381","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/0a/8c/1043311525.jpg","003.6201","28","4","273500.0","penthouse","sale","85.0","True","2","2","Plaza de la alegría","Madrid","Arganda","Los Villares","es","40.3111023","-3.4497962","False","https://www.idealista.com/inmueble/99419381/","4012","Bonito ático en la zona de los villares, situado en 'Plaza de la alegría'.  No pierdas la oportunidad de conocer esta magnífica vivienda. En un lugar inmejorable, muy demandado por los clientes, rodeado de servicios, ocio, a tan sólo 5 minutos de estación de metro línea 9 de Arganda del rey.  Luminoso, con bonitas vistas, esta vivienda se distribuye en 2 plantas. Planta de acceso con hall de entrada y armario empotrado. Cocina grande y luminoso, amueblada con muebles altos y bajos. Bonito salón comedor amplio, con mucha luz. Dormitorio grande, con armario empotrado. Baño completo con ducha, que da servicio a esta planta. Caracteriza a esta planta la bonita luz que disfruta cada estancia y la terraza que abarca a toda la vivienda, pudiendo acceder a ella desde cualquiera de las estancias. En la planta alta encontramos un bonito tipo suite, muy luminoso, con zona de vestidor, baño amplio, con gran plato de ducha. En esta misma planta cuenta con salida a magnífica terraza exterior, grande, de 30 m2 aprox. ideal para disfrutar en familia o con amigos.  Un lujo de vivienda. Muy acogedora, bonita y luminosa. Con suelos en tarima y gres, puertas blancas, aire acondicionado por conducto en toda la vivienda. No pierda la oportunidad de conocerla.  Dispone de 2 plazas garaje y trastero.  Llámanos, 918710174 /.","False","good","False","True","True","True","","3218.0","flat","penthouse","Los Villares, Arganda","Ático en Plaza de la alegría","False","False","False","False","","","False","False","","","","","","","","","",""
