"elementList__propertyCode","elementList__thumbnail","elementList__externalReference","elementList__numPhotos","elementList__floor","elementList__price","elementList__propertyType","elementList__operation","elementList__size","elementList__exterior","elementList__rooms","elementList__bathrooms","elementList__address","elementList__province","elementList__municipality","elementList__district","elementList__country","elementList__latitude","elementList__longitude","elementList__showAddress","elementList__url","elementList__distance","elementList__description","elementList__hasVideo","elementList__status","elementList__newDevelopment","elementList__parkingSpace__hasParkingSpace","elementList__parkingSpace__isParkingSpaceIncludedInPrice","elementList__hasLift","elementList__priceByArea","elementList__detailedType__typology","elementList__detailedType__subTypology","elementList__suggestedTexts__subtitle","elementList__suggestedTexts__title","elementList__hasPlan","elementList__has3DTour","elementList__has360","elementList__hasStaging","elementList__labels__name","elementList__labels__text","elementList__superTopHighlight","elementList__topNewDevelopment","total","totalPages","actualPage","itemsPerPage","numPaginations","summary","alertName","paginable","upperRangePosition","lowerRangePosition"
"99119280","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/e7/77/1045611276.jpg"," 3501-06343","72","7","750000.0","penthouse","sale","170.0","True","5","3","Calle Eduardo Mendoza, 3","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.3414699","-3.5215515","True","https://www.idealista.com/inmueble/99119280/","10870","Fantástico ático con dos terrazas en Rivas Futura, zona emergente en Rivas Vaciamadrid La vivienda se encuentra en una finca privada con todo tipo de servicios.  La distribución es la siguiente:  Al acceder a la vivienda, nos encontramos con un vestíbulo que divide la vivienda en dos zonas: una en la que encontramos las estancias comunes como la cocina y el salón, y por otro lado, las habitaciones y baños.  Justo enfrente del acceso por la puerta de entrada, nos encontramos con la cocina, de unos 14 m2, que se encuentra totalmente amueblada con mobiliario alto y bajo de gran capacidad y dispone de un buen tamaño para poder albergar una mesa para comensales. Tiene acceso a la gran terraza de la vivienda y al tendedero.  Al girar a la derecha en el vestíbulo, encontramos un pequeño distribuidor que sirve de diferenciador entre dos dormitorios y un baño para ambos.  Estos dormitorios son los más grandes de la vivienda, con unos 12 m2 cada uno y ambos tienen acceso directo a la gran terraza de la vivienda. Uno de estos dormitorios, dispone de un vestidor con estanterías de 5 m2 para los amantes de la ropa y el almacenamiento.  El baño dispone de todo el equipamiento sanitario con lavabo doble, váter, bidé y con la facilidad de tener bañera y ducha en el mismo baño.  Al otro lado del vestíbulo, tenemos por un lado el salón y por otro el resto de habitaciones y baños.  Adentrándonos en el salón, es la estancia más grande de toda la vivienda con casi 30 m2, perfectos para diferenciarlos en dos ambientes: salón y comedor, quedando casi 15 m2 para cada una de ellas. Además, tiene una luz maravillosa gracias a sus dos ventanales que tiene acceso a la gran terraza de la vivienda.  Dando paso a la terraza, estamos ante la joya de la vivienda con 116 m2 que rodean casi toda la vivienda con acceso a las dos habitaciones, salón y cocina. Un espacio inmenso para poder distribuirlo en diferentes ambientes y con la posibilidad de tener contacto con el exterior a un paso. Además, dispone de maravillosas vistas a casi todo Rivas Vaciamadrid y, que gracias a su orientación recibe luz casi todo el día.  Siguiendo dentro de la vivienda, encontramos el resto de dormitorios, entre 10 m2 a 12 m2 cada uno, con armarios empotrados y que disponen de acceso a otra terraza, más exclusiva, de 20 m2. Esta zona dispone de dos baños: uno de ellos, que tiene todo equipado con bañera y el otro, que está dentro de la tercera habitación, la más grande, con todo equipado y plato de ducha.  La vivienda está lista para estrenarse dado que no ha sido habitada.  Dispone de tres plazas de garaje dentro de la finca y trastero.  La urbanización dispone de zonas comunes como piscina comunitaria, zona infantil, zona ajardinada y sala común.  La ubicación es envidiable gracias a todo tipo de servicios: centro de salud, supermercados, centro comercial, metro de Rivas Futura (línea 9), acceso a la A3, autobús, etc Rivas-Vaciamadrid es un municipio español de la provincia y Comunidad de Madrid, situado en la zona este del área metropolitana de Madrid. Se ubica a 15 km de la Puerta del Sol de Madrid y a 21 km de Alcalá de Henares, junto a la A-3. Limita al norte con Madrid (distrito de Vicálvaro) y con San Fernando de Henares, al sur con Arganda del Rey y San Martín de la Vega, al este con Mejorada del Campo y Velilla de San Antonio, y al oeste con Getafe y Madrid (distrito de Villa de Vallecas). “Los datos específicos sobre la finca publicada, pueden ser aproximados, por ello no son vinculantes ni contractuales, se muestran a título informativo. "" Impuestos y gastos NO INCLUIDOS: ITP o IVA, Notaria, Registro, gestoría, Tasación, etc…. Venga a verlo y si lo necesita le ayudaremos con la financiación. Reserve su cita para venir a verlo dentro de nuestro amplio horario, incluidos fines de semana. Si necesitas ampliar información estaremos encantados de atenderle.","True","good","False","True","True","True","4412.0","flat","penthouse","Rivas Futura, Rivas-Vaciamadrid","Ático en Calle Eduardo Mendoza, 3","True","False","False","False","luxuryType","Lujo","False","False","","","","","","","","","",""
"99460295","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/90/76/1044679166.jpg","134057","39","","350000.0","chalet","sale","300.0","False","6","5","Calle Mayor","Madrid","Torres de la Alameda","","es","40.3991168","-3.3590385","False","https://www.idealista.com/inmueble/99460295/","11346","De particular a particular. Sin comisiones. Llámanos y visita esta vivienda. Espectacular chalet de 300 m² en Torres de la Alameda, provincia de Madrid. Esta vivienda, por su amplitud, satisface las necesidades de una familia con niños.  Este chalet tiene dos plantas de altura, la primera de 125 m² y la segunda con 145 m². Ambas plantas consta de salón con cocina americana y tres habitaciones por planta, las principales en suite con vestidor y baño propio, en total son cuatro baños, dos por planta. Además, el chalet cuenta con balcón el cual aportará gran luminosidad a toda la estancia, terraza, para que disfrutes del buen tiempo, un patio para que puedas desayunar al aire libre y armarios empotrados, no tendrás que preocuparte por el espacio de almacenaje. El inmueble es todo exterior. También dispone de jardín privado en el que aprovecharás el buen tiempo, barbacoa y una piscina privada para refrescarte en verano. Este chalet, situado en una vía de fácil acceso, tiene plaza de garaje para mayor seguridad y trastero para que puedas aprovechar todo el espacio de la vivienda. Además, por su orientación este, en esta casa disfrutarás del sol por las mañanas.  La vivienda, se vende amueblada y en perfecto estado, lista para entrar a vivir. En cuanto a las calidades, este chalet cuenta con calefacción de gas, aire acondicionado, carpintería de aluminio y suelo de gres, de fácil mantenimiento y gran resistencia.  Esta casa está situada en una zona bien comunicada, muy cerca de la parada de autobús. Para mayor comodidad, la vivienda se encuentra muy cerca de un centro médico. h1o3u4s0e5l7l.","False","good","False","True","True","","1167.0","chalet","","Torres de la Alameda","Chalet en Calle Mayor","True","False","False","False","","","False","False","","","","","","","","","",""
"99460255","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/06/df/1044678367.jpg","133824","40","","320000.0","chalet","sale","240.0","False","4","3","Avenida Estrasburgo I","Madrid","Eurovillas","","es","40.3606014","-3.2598535","False","https://www.idealista.com/inmueble/99460255/","13777","De particular a particular, sin comisión para el comprador. Gran chalet de 240 m² de superficie con una parcela de 1000 m², en la que podrás disfrutar de tus ratos de ocio, en Nuevo Baztán, provincia de Madrid. Por el espacio que te ofrece, este chalet es ideal para una familia con hijos.  Este chalet tiene dos plantas de altura y se distribuye en un salón, una cocina equipada con electrodomésticos, cuatro habitaciones, tres baños completos, dos con ducha y el otro con bañera de hidromasaje y ducha aparte. Además, el chalet cuenta con una práctica galería para aumentar el espacio y armarios empotrados con buen almacenaje. El inmueble es todo exterior. También cuenta con jardín privado en el que aprovecharás el buen tiempo y una piscina privada para refrescarte en verano. Este chalet está situado en una vía de fácil acceso y por su orientación sur, es una casa muy soleada en las horas centrales del día.  La vivienda se vende sin amueblar y en buen estado, lista para comenzar la mudanza. En cuanto a las calidades, es una casa Bioclimatica, tiene fachada ventilada, además cuenta con calefacción de gasoil, aire acondicionado, carpintería exterior de aluminio y suelos de cerámica, muy resistentes y fácil de limpiar.  Esta casa está situada en una zona bien comunicada, muy cerca de la parada de autobús. El anuncio esa mal por que no tiene dos baños y un aseo, tiene tres baños completos dos con ducha y uno con bañera de hidromasaje y ducha aparte h1o3u3s8e2l4l.","False","good","False","","","","1333.0","chalet","","Eurovillas","Chalet en Avenida Estrasburgo I","True","False","False","False","","","False","False","","","","","","","","","",""
"99043090","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/f2/95/1032202937.jpg","DUP_5230","44","4","260000.0","duplex","sale","72.0","True","2","2","Jovellanos","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.3502742","-3.5270197","False","https://www.idealista.com/inmueble/99043090/","11703","Viva Home pone a la venta en EXCLUSIVA este precioso y luminoso dúplex con todas las comodidades para entrar a vivir, en una de las mejores zonas de Rivas Vaciamadrid, cerca de supermercados, parques, colegios, guarderías…y todo tipo de servicios para hacer tú día a día mas sencillo.  Tiene una superficie construida de 75 m2. Dos habitaciones. 1 baño completo y un aseo. Salón independiente. Cocina amueblada. Trastero. Plaza de garaje. Urbanización con piscina. Solo con VIVA HOME accedes al más completo servicio inmobiliario con inigualables ventajas y cualificados profesionales que garantizan tu tranquilidad. La vivienda se encuentra distribuida en dos plantas: -En la PRIMERA se encuentra un salón comedor, con una gran luminosidad y aspecto amplio y peculiar gracias a los altos techos del salón. El salón comunica con una cocina equipada con muebles altos y bajos que da acceso a una terraza cerrada que la puedes utilizar como zona de lavado y tendedero. En esta misma planta también podemos encontrar un aseo de cortesía reformado. -En la SEGUNDA planta, tenemos acceso a dos amplias habitaciones con armarios empotrados. Una de las habitaciones tiene un vestidor y acceso a una bonita y acogedora terraza con césped artificial. También podemos encontrar un amplio baño completo con bañera.    Lista para entrar a vivir. No pierdas la oportunidad para hacer una visita, nuestra comercial estará encantada de atenderle. La vivienda es inmejorable, destaca por su luminosidad, perfecto cuidado, y dispone de los siguientes EXTRAS que hacen de ella una adquisición especial: -Aire acondicionado por Split. -Ventanas en la segunda planta Velux, y en la primera planta climalit gris. -Suelos de tarima flotante. -Puertas de madera de roble. -Armarios empotrados en todas las habitaciones. -Doble orientación norte-sur. -Calefacción y agua caliente centralizada. -Escalera metálica. -Trastero. -Piscina comunitaria. -Plaza de Garaje incluida en el precio. No pierdas esta gran oportunidad, a un precio inmejorable, y ponte en contacto con Viva Home para descubrir tú próximo hogar. Te esperamos. Pueden ampliar más información para esta vivienda en nuestra web vivahome.es. En VIVAHOME, Tienes visitas guiadas. Te ayudamos a gestionar tu compra. Y aseguramos tu plena satisfacción. SACAMOS EL MEJOR PARTIDO A TU PRESUPUESTO. Pregúntanos por nuestro exclusivo Servicio Integral de Proyecto y Reformas, una solución profesional llave en mano. HIPOTECA EXPRESS. Acceda sin compromiso a financiación con nuestro sistema de crédito personalizado.","False","good","False","True","True","True","3611.0","flat","duplex","Rivas Futura, Rivas-Vaciamadrid","Dúplex en Jovellanos","True","False","False","False","","","False","False","","","","","","","","","",""
"98753280","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/c3/86/1023283384.jpg","PIS_7029","46","4","229900.0","flat","sale","135.0","True","4","2","Plaza Naranjo de Bulnes","Madrid","Rivas-Vaciamadrid","Covibar - Pablo Iglesias","es","40.3614155","-3.5489867","False","https://www.idealista.com/inmueble/98753280/","13925","PRECIOSO y AMPLIO piso de 4 habitaciones, situado en la mejor zona de Covibar, uno de los barrio más consolidados y cómodos para vivir en Rivas Vaciamadrid, rodeado de comercios, restaurantes, bares, centros comerciales, parques, colegios y guarderías. Muy cercano a la salida A-3 y al metro. Un lugar especial para vivir.  La vivienda es muy confortable e ideal para familias. Está lista para entrar a vivir.  Viva Home pone a la venta éste bonito piso en cuarta planta de 135m2 construidos 110m2 útiles con: - 4 habitaciones, la principal con baño en suite y vestidor …dos de ellas se venden amuebladas con muebles a medida. - 2 baños, ambos con columnas de hidromasaje - Salón independiente con terraza, bonitas vistas por su altura. - Cocina con tendedero y espacio para mesa y sillas - Calefacción individual gas natural-  - Orientación Sur-Este - Exterior (muy luminoso) - Gastos de Comunidad 90€ - IBI 582,06€ Solo con VIVA HOME accedes al más completo servicio inmobiliario con inigualables ventajas y cualificados profesionales que garantizan tu tranquilidad. Se trata de un estupendo piso totalmente exterior, que se distribuye en: -Cuatro amplias habitaciones, la principal con baño en suite completo con bañera. Dos de las habitaciones se quedan amuebladas al ser los muebles a medida. -Baño de cortesía completo con columna de hidromasaje. -Luminoso comedor-salón independiente, con acceso a una maravillosa terraza con toldo. En el salón hay espacio para hacer dos zonas diferenciadas, una para comer y otra zona de estar muy agradable. -Amplia cocina, con muebles altos y bajos con gran espacio para el almacenaje. Desde la cocina se puede acceder a una terraza acristalada para la lavadora, y donde se ubica la caldera de condensación domotizada. El estado de la vivienda es inmejorable y dispone de los siguientes EXTRAS que hacen de ella una adquisición especial -Aire acondicionado y bomba de calor en toda la vivienda. -Fontanería, radiadores, e instalación eléctrica reformada. -Mirilla electrónica. -Puertas de madera maciza. -Ascensor (dos vecinos por planta) 4 plantas -Piscina comunitaria solo para socios y propietarios de la zona de Covibar. -2 trasteros privados y 3 comunitarios. -Caldera de condensación domotizada por voz y por móvil, compatible con Google y Alexa. - Suelo de tarima  - Pared de piedra decorativa y estuco en Hall y pasillo - Dobles ventanas correderas de aluminio - Domótica  Es una vivienda ideal para que con tu familia puedas crear recuerdos imborrables. No pierdas esta gran oportunidad y ponte en contacto con Viva Home para hacer una visita a la casa de tus sueños. Te esperamos. NO DUDES EN VISITARLO. Es lo que estás buscando. Pueden ampliar más información para esta vivienda en nuestra web vivahome.es  En VIVAHOME, Tienes Visitas guiadas. Te ayudamos a gestionar tu compra. Y aseguramos tu plena satisfacción. SACAMOS EL MEJOR PARTIDO A TU PRESUPUESTO. Pregúntanos por nuestro exclusivo Servicio Integral de Proyecto y Reformas, una solución profesional llave en mano. HIPOTECA EXPRESS. Acceda sin compromiso a financiación con nuestro sistema de crédito personalizado.","True","good","False","","","True","1703.0","flat","","Covibar - Pablo Iglesias, Rivas-Vaciamadrid","Piso en Plaza Naranjo de Bulnes","True","False","False","False","","","False","False","","","","","","","","","",""
"98426300","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/50/4a/1032500441.jpg","3373-06353","53","","560000.0","chalet","sale","520.0","False","6","5","Camino de la Poveda","Madrid","Arganda","La Poveda","es","40.3137037","-3.47876","False","https://www.idealista.com/inmueble/98426300/","6475","¡GRAN OPORTUNIDAD DE COMPRAR VIVIENDA! Magnífico chalet independiente en zona residencial Arganda del Rey. Cuenta con cuatro plantas, materiales de reforma de alta calidad, la vivienda esta mejor valorada del mercado. Tiene un amplio salón de 60m2, con terraza, todo exterior, armarios empotrados en todos los dormitorios, piscina privada, jardín, aires acondicionados, calefacciones de gas natural.  Se encuentra en perfecto estado, para entrar a vivir. Las características más interesadas ****************************** -El chalet tiene un parcela de 500 metros cuadrados, más de 520m2 construidos. -Tiene 6 dormitorios, 3 baños con bañera y plato de lucha y dos aseos. -El salón tiene unos 60 metros cuadrados. -La cocina está totalmente equipada y reformada -El dormitorio principal consta de 40 m2. -Piscina privada con un precioso jardín. -Plazas de garajes grandes para cuatro coches o más.. . -Aires acondicionados distribuidos en el salón y dormitorios. -persianas electricas, con ventas, ventas abatibles. LA ZONA ESTA MUY BIEN COMUNICADA.  -Se encuentra a dos minutos de la carretera A-3, a 15 minutos de Plaza Conde de Casal y, a 10 minutos andando de la estación de Metro La Poveda, de la línea (9).  -Muy cercano al Mercadona y a diversos comercios, ferretería, restaurante, cafetería, farmacia, centro de salud y al Hospital Universitario del Sureste, Rda. del Sur, Polideportivo Virgen del Carmen y campo de Futbol la Poveda, colegio público y privado, Escuela de educación infantil Pincelada. Colegio público Antonio Machado.  Llámenos para obtener más información y concertar una visita. **NO COBRAMOS COMISION A LOS COMPRADORES**.","True","good","False","True","True","","1077.0","chalet","independantHouse","La Poveda, Arganda","Casa independiente en Camino de la Poveda","True","True","False","False","villaType","Villa","False","False","","","","","","","","","",""
"98056893","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/7c/87/999523170.jpg","3373-06262","39","2","200000.0","flat","sale","120.0","True","1","1","Calle Thomas Edison","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.33289","-3.525514","False","https://www.idealista.com/inmueble/98056893/","10850","^**^FABULOSO Y MODERNO LOFT EN UNA DE LAS MEJORES ZONAS DE RIVAS.. . SEGURIDAD 24 HORAS JUNTO A CENTRO COMERCIAL H2O^**^ Fabuloso y moderno Loft, de 120 mts construidos, de 2009, totalmente reformado y con materiales de gran calidad. Situado frente a Centro Comercial H2O y Parque Rivas Futuro. En edificio moderno con conserje, seguridad 24 horas, cámaras de seguridad Y 4 ASCENSORES. Dispone de cocina totalmente equipada con diseño americano y baño completo, zona de dormitorio y amplios ventanales. Calefacción por suelo radiante de agua por gas natural y aire acondicionado. Se vende con 2 amplias plazas de garaje y trastero. Al lado de todos los servicios y en una de las mejores zonas en pleno desarrollo. Visítalo, te encantará…. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.","True","good","False","True","True","True","1667.0","flat","","Rivas Futura, Rivas-Vaciamadrid","Piso en Calle Thomas Edison","True","True","False","False","","","False","False","","","","","","","","","",""
"98055249","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/b7/fb/999510264.jpg","LOFT LUJO RIVAS","39","2","200000.0","flat","sale","120.0","True","1","1","Calle Thomas Edison","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.33579","-3.525514","False","https://www.idealista.com/inmueble/98055249/","10953","^**^ESPECTACULAR LOFT EN UNA DE LAS MEJORES ZONAS DE RIVAS.. . SEGURIDAD 24 HORAS JUNTO A CENTRO COMERCIAL H2O^**^ Fabuloso y moderno Loft, de 120 mts construidos, de 2009, totalmente reformado y con materiales de gran calidad. Situado frente a Centro Comercial H2O y Parque Rivas Futuro. En edificio moderno con conserje, seguridad 24 horas, cámaras de seguridad Y 4 ASCENSORES. Dispone de cocina totalmente equipada con diseño americano y baño completo, zona de dormitorio y amplios ventanales. Calefacción por suelo radiante de agua por gas natural y aire acondicionado. Se vende con 2 amplias plazas de garaje y trastero. Al lado de todos los servicios y en una de las mejores zonas en pleno desarrollo. Visítalo, te encantará. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.","True","good","False","True","True","True","1667.0","flat","","Rivas Futura, Rivas-Vaciamadrid","Piso en Calle Thomas Edison","True","True","False","False","","","False","False","","","","","","","","","",""
"99340601","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/bb/23/1040797371.jpg","IZ-03036","60","","319000.0","chalet","sale","274.0","False","5","2","Paseo de la Chopera","Madrid","Valdilecha","","es","40.2957703","-3.2970677","False","https://www.idealista.com/inmueble/99340601/","9078","Chalet independiente con espectaculares vistas del Pinar y el pueblo de Valdilecha, al lado del parque, del polideportivo, del pinar, el arroyo, en un paraje rodeado de encanto y magia. Se trata de una construcción a modo de atalaya en un parcela de varios niveles y diversos planos, piscina, huertos, terrazas naturales, jardines, leñero, etc.  El chalet consta de un salón inmenso con chimenea de leña. Sala de juegos con mesa de billar. Distribuida en dos plantas con 5 habitaciones y dos baños, y diversas dependencias adyacentes.","False","renew","False","","","","1164.0","chalet","independantHouse","Valdilecha","Casa independiente en Paseo de la Chopera","True","False","False","False","","","False","False","","","","","","","","","",""
"99565753","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/0f/35/1047742546.jpg","","56","","480000.0","chalet","sale","183.0","False","4","3","Calle Hatshepsut","Madrid","Rivas-Vaciamadrid","Rivas Urbanizaciones","es","40.3739514","-3.5458003","False","https://www.idealista.com/inmueble/99565753/","14401","Estupendo chalet adosado de 183 m2, construido en parcela de 200m2. Nueva construcción. Dispone de una amplia parcela delantera solada de 42m2, con capacidad para dos coches y dos motos.  Entrada con armario bajo escalera, muy aprovechable. La cocina luminosa contigua al salón (se puede abrir), con espacio para poder comer y un tendedero destinado actualmente a zona de lavandería. El salón amplio y luminoso tiene bien separadas zonas de comedor y de estar. Amplios ventanales y acceso a un acogedor porche y con acceso a jardín trasero. Esta estancia es muy funcional, ya que su orientación (noroeste) te permite aprovecharla durante todo el año. El salón tiene techo a una altura de más de cinco metros y comunica con espacio abierto con la planta primera. Baño muy bonito en planta baja, muy funcional.  Habitación en planta baja, ideal como despacho o habitación de invitados, con armario. En la primera planta disponemos de 3 habitaciones, la principal con baño en suite, tiene una terraza de 10m2. Todas las habitaciones están equipadas con su propio Aire Acondicionado.  Otro baño más en esta planta, impecable y con bañera. En la segunda planta hay una terraza de 7m2 y disponemos de buhardilla habilitada con 40m2 El jardín trasero tiene un amplio porche cubierto y dispone de cesped artificial de gran calidad y una piscina desmontable. A tener en cuenta: Construcción moderna y de calidad. Puerta acorazada. Carpintería maciza blanca en puertas. Radiadores de aluminio y pintura lisa en toda la casa. Aire Acondicionado en primera y segunda planta. Piscina desmontable con depuradora y funda. Ventanas de puente térmico y oscilo batientes en toda la casa. Puerta automática delantera. Suelos de tarima y gres en primeras calidades. Placa solar para agua caliente. No dudes en visitarlo con nosotros. Agenda ya tu visita y reestrena casa!","True","good","False","True","True","","2623.0","chalet","terracedHouse","Rivas Urbanizaciones, Rivas-Vaciamadrid","Chalet adosado en Calle Hatshepsut","True","False","False","False","","","False","False","","","","","","","","","",""
"98990117","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/45/28/1030660361.jpg","133207","34","bj","183000.0","flat","sale","85.0","True","3","1","Calle Real","Madrid","Torres de la Alameda","","es","40.4083231","-3.3655904","False","https://www.idealista.com/inmueble/98990117/","12156","De particular a particular. Sin comisiones. Llámanos y visita esta vivienda. Piso de 85 m² en Torres de la Alameda, provincia de Madrid. Esta vivienda, por su amplitud, satisface las necesidades de una familia con niños.  Se encuentra en planta baja y se distribuye en salón, cocina amueblada, tres habitaciones y cuarto de baño completo. Además, el piso cuenta con un patio con pérgola de 30 m² para que puedas desayunar al aire libre y armarios empotrados para que puedas guardar tus cosas. El inmueble es todo exterior. También dispone de trastero para que guardes todo aquello que necesites. Este piso, situado en una vía de fácil acceso, tiene plaza de garaje para mayor seguridad. Además, por su orientación este, en esta casa disfrutarás del sol por las mañanas.  La vivienda se vende sin amueblar y en perfecto estado, lista para entrar a vivir. En cuanto a las calidades, este piso cuenta con aire acondicionado, calefacción con tarifa nocturna con acumuladores, carpintería de pvc y suelo de parquet, que da mucha calidez a la vivienda.  Esta casa está situada en una zona bien comunicada, muy cerca de la parada de autobús. Para mayor comodidad, la vivienda se encuentra muy cerca de un centro médico y de un colegio.  h1o3u3s2e0l7l.","False","good","False","True","True","False","2153.0","flat","","Torres de la Alameda","Piso en Calle Real","True","False","False","False","","","False","False","","","","","","","","","",""
"97902473","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/b0/f5/994448746.jpg","129442","35","1","134900.0","flat","sale","75.0","True","2","1","Calle de Buenavista","Madrid","Campo Real","","es","40.3391796","-3.381312","False","https://www.idealista.com/inmueble/97902473/","4456","Piso de 75 m²en Campo Real, provincia de Madrid. Se encuentra en un primer piso con ascensor y cuenta con un salón, dos habitaciones, un baño, y una cocina amueblada. El inmueble es todo exterior y muy luminoso. También cuenta con trastero, lo que aumenta la capacidad de almacenaje de tu vivienda. Este piso tiene 1 plaza de garaje así que no tendrás que preocuparte por el aparcamiento. La vivienda se vende sin amueblar y en buen estado, con alguna reforma reciente, lista para entrar a vivir. En cuanto a las calidades, este piso cuenta con aire acondicionado en el salón, calefacción por gas natural, carpintería de pvc y suelo de tarima, que da mucha calidez a la vivienda. Esta casa está situada en una zona bien comunicada, a 35 km de Madrid, muy cerca del centro de Campo Real y de la parada de autobús que lleva a Conde de Casal. A 20 km de Alcalá de Henares. Para mayor comodidad, la vivienda se encuentra muy cerca de un centro de salud, instituto y de un colegio. Así como a 10 minutos del hospital del Sureste. Cerca hay varios supermercados, bancos y comercios. De particular a particular. Sin comisiones. Llámanos y visita esta vivienda. h1o2u9s4e4l2l.","False","good","False","True","True","True","1799.0","flat","","Campo Real","Piso en Calle de Buenavista","True","False","False","False","","","False","False","","","","","","","","","",""
"97864518","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/2a/b1/993123587.jpg","EG5361","75","","368000.0","chalet","sale","183.0","False","5","3","Loeches","Madrid","Loeches","","es","40.3829509","-3.4175896","False","https://www.idealista.com/inmueble/97864518/","8976","Espectacular Chalet de esquina  , con 183 m2 de construcción según catastro.  Consta de planta sótano, planta baja, primera planta y buhardilla, en planta sótano, tenemos un segundo salón de unos 60 m2, con ventanas.  Planta baja tenemos cocina amueblada, aseo reformado, salón independiente con acceso a parcela y garaje con puerta domotizada tipo americano.  En planta primera tenemos 4 dormitorios el principal con baño, este tiene una amplio baño con  bañera hidromasaje jacuzzi  y ventana, en todos los dormitorios tenemos armarios empotrados, y un segundo baño para dar servicio al resto de dormitorios,    en segunda planta tenemos una amplia y luminosa buhardilla diáfana acabada, se podría decir que es el quinto dormitorio.  memoria de calidades; suelos gres y tarima, puertas en roble, ventanas de climalit blanco, calefacción y agua caliente de gas natural con caldera prácticamente nueva de condensación, reduciendo el consumo, rejas en las ventanas.. .  Es una excelente oportunidad a 25 minutos de Madrid y 10 minutos de Torrejón de Ardoz. En Loeches hay línea de autobús a Madrid y Torrejón de Ardoz (líneas 284 y 261), hay instituto (SIES Luis de Góngora), dos colegios públicos y un colegio concertado (Colegio Montfort). El municipio cuenta con centro de salud y todos los servicios necesarios.  No pierdas la oportunidad de vivir en un lugar privilegiado.  Metros constatados con registro y nota simple  En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.      .","False","good","False","True","True","","2011.0","chalet","","Loeches","Chalet","False","False","False","False","","","False","False","","","","","","","","","",""
"97857177","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/4a/9e/992819127.jpg","129262","37","3","370000.0","flat","sale","133.0","True","3","2","Calle Antonio Muñoz Molina","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.3475628","-3.5208985","False","https://www.idealista.com/inmueble/97857177/","11105","Amplio piso de 133 m² en Rivas-Vaciamadrid, provincia de Madrid. Esta vivienda, por su amplitud, satisface las necesidades de una familia con niños.  Se encuentra en un tercer piso con ascensor y se distribuye en un salón, tres habitaciones, dos cuartos de baño y cocina amueblada, completamente independiente del resto de estancias y equipada con electrodomésticos. Además, el piso cuenta con una práctica galería para aumentar el espacio y armarios empotrados para optimizar tu espacio de almacenaje. El inmueble es todo exterior. También cuenta con jardín comunitario en el que aprovecharás el buen tiempo, una piscina comunitaria para refrescarte en verano, pistas de pádel, parque infantil y salón comunitario. Este piso, situado en una vía de fácil acceso, tiene una plaza de garaje para que puedas aparcar con comodidad y trastero para que puedas aprovechar todo el espacio de la vivienda. Es muy luminoso. Una de las mejores urbanizaciones con calidades de primera y con todos los servicios a nuestro alcance. La vivienda se vende sin amueblar y en buen estado para que puedas instalarte cuanto antes. En cuanto a las calidades, este piso cuenta con calefacción de gas, carpintería de aluminio y suelos de tarima, que dan mucha calidez a la vivienda, y de gres, de fácil mantenimiento y gran resistencia. La urbanización tiene portero físico y vídeo vigilancia, adaptada con todas las medidas de seguridad y para personas con movilidad reducida. Esta casa está situada en una zona bien comunicada, muy cerca de la parada de metro, la parada de autobús y el acceso a carretera. Para mayor comodidad, la vivienda se encuentra muy cerca de un hospital y de un colegio, así como de todos los servicios necesarios para la vida cotidiana.  De particular a particular. Sin comisiones. Llámanos y visita esta vivienda. h1o2u9s2e6l2l.","False","good","False","True","True","True","2782.0","flat","","Rivas Futura, Rivas-Vaciamadrid","Piso en Calle Antonio Muñoz Molina","True","False","False","False","","","False","False","","","","","","","","","",""
