"elementList__propertyCode","elementList__thumbnail","elementList__externalReference","elementList__numPhotos","elementList__floor","elementList__price","elementList__propertyType","elementList__operation","elementList__size","elementList__exterior","elementList__rooms","elementList__bathrooms","elementList__address","elementList__province","elementList__municipality","elementList__district","elementList__country","elementList__latitude","elementList__longitude","elementList__showAddress","elementList__url","elementList__distance","elementList__description","elementList__hasVideo","elementList__status","elementList__newDevelopment","elementList__hasLift","elementList__parkingSpace__hasParkingSpace","elementList__parkingSpace__isParkingSpaceIncludedInPrice","elementList__priceByArea","elementList__detailedType__typology","elementList__detailedType__subTypology","elementList__suggestedTexts__subtitle","elementList__suggestedTexts__title","elementList__hasPlan","elementList__has3DTour","elementList__has360","elementList__hasStaging","elementList__labels__name","elementList__labels__text","elementList__topNewDevelopment","elementList__superTopHighlight","total","totalPages","actualPage","itemsPerPage","numPaginations","summary","alertName","lowerRangePosition","upperRangePosition","paginable"
"98433917","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/ae/4f/1012094074.jpg","MH_01039","12","bj","149000.0","flat","sale","53.0","True","1","1","Calle de la Paz","Madrid","Arganda","Centro","es","40.2995182","-3.4384007","False","https://www.idealista.com/inmueble/98433917/","2965","OPORTUNIDAD INVERSORES Mauriz Home pone a la venta 5 viviendas CON ALTA RENTABILIDAD SUPERIOR AL 5%, 4 de ellas actualmente alquiladas a inquilinos de larga duración Para ampliar información pónganse en contacto con nosotros en el 670 32 62 78, y le daremos información detallada de cada uno de ellos.","False","good","False","False","","","2811.0","flat","","Centro, Arganda","Piso en Calle de la Paz","True","False","False","False","","","False","False","","","","","","","","","",""
"97763406","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/0a/6c/989662462.jpg","2138/64","20","","590000.0","chalet","sale","397.0","False","4","5","Rivas Urbanizaciones","Madrid","Rivas-Vaciamadrid","Rivas Urbanizaciones","es","40.3634809","-3.5453001","False","https://www.idealista.com/inmueble/97763406/","13761","REF. 2138/64. Estupendo chalet independiente de 397m2 construidos, parcela de 507m2, está dividido en 4 plantas. Planta semisótano con zona para lavadora, tendedero y planchado. Planta baja con cocina, aseo, sala de estar, comedor y salón con acceso a terraza y piscina. Tiene a/e. Planta primera con 3 dormitorios y 2 baños y 2 despachos. En la tercera planta estaría la buhardilla. Calefacción gas natural. Garaje para 2 coches, jardín con lago y barbacoa.","False","good","False","","True","True","1486.0","chalet","independantHouse","Rivas Urbanizaciones, Rivas-Vaciamadrid","Casa independiente","False","False","False","False","villaType","Villa","False","False","","","","","","","","","",""
"99502959","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/41/e3/1045985916.jpg","RP052022106671","9","2","90000.0","flat","sale","65.0","True","2","1","La Poveda","Madrid","Arganda","La Poveda","es","40.3153654","-3.4792359","False","https://www.idealista.com/inmueble/99502959/","6551","Redpiso Arganda del Rey pone a la venta fantástico piso semi actualizado "" Zona Poveda ""; compuesto por 2 dormitorios con armarios empotrados, cocina con salida a tendedero, baño con plato de ducha y ventana al exterior, salón independiente con salida a terraza. Calefacción Gas Natural, ventanas aluminio, puertas de madera. Cerca de todos los servicios, paradas de autobús urbanos e interurbanos, metro, centro médico, grandes comercios, guarderías, colegios e institutos. Accesos viales A3 y R.  Ideal para inversores. Mejor visítalo!","False","renew","False","False","","","1385.0","flat","","La Poveda, Arganda","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"99372636","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/88/a5/1041843120.jpg","253","14","","79000.0","chalet","sale","164.0","False","3","3","Tielmes","Madrid","Tielmes","","es","40.2451798","-3.313419","False","https://www.idealista.com/inmueble/99372636/","9994","DP2020, gestiona en venta de un conjunto de 5 viviendas unifamiliares en la localidad de Tielmes, a 40 km de Madrid por la A3, dirección Valencia  Las viviendas se distribuye en tres plantas.  planta baja: salón, cocina, aseo, garaje y porche. Planta alta: tres dormitorios, dos cuartos de baño y terraza. Planta bajo-cubierta totalmente diáfana   Se escucha ofertas. Ideal para promotores e inversores    La inmobiliaria de las familias exigentes Encuentra más en.","False","renew","False","","","","482.0","chalet","independantHouse","Tielmes","Casa independiente","False","False","False","False","","","False","False","","","","","","","","","",""
"99372363","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/67/2e/1041836029.jpg","RP1032022106119","7","","106000.0","flat","sale","85.0","True","1","2","Loeches","Madrid","Loeches","","es","40.4004745","-3.4150205","False","https://www.idealista.com/inmueble/99372363/","10889","Redpiso vende en Loeches vivienda semi-nueva de 70 m2 construidos. La vivienda esta completamente adaptada para personas con movilidad reducida, compuesta de 1 dormitorio, salón, cocina, 2 baños y gran patio de 19 mts. Se encuentra para terminar obra, tiene todas las instalaciones para terminar. Fontanería y electricidad cambiadas. Dispone de ventanas de climalit, anti-ruido, anti-robo, 2 plazas de garaje incluidas en el precio. Urbanización con conserje, piscina y pista de pádel. Muy buena zona, cerca de parada de auto-bus. Mejor Ver¡ Financiación hasta el 100% por nuestro departamento financiero DCredit, asesoramientos gratuitos, pasa e infórmate sin compromiso.  Puedes ver todos nuestros inmuebles en nuestra página web de redpiso. es Puedes contactar con nuestros asesores de zona Marcelo 623 340 231 / Victoria 660 578 429. -.","False","renew","False","True","True","True","1247.0","flat","","Loeches","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"99173978","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/a2/db/1035976896.jpg","RP052022105497","13","1","120000.0","flat","sale","58.0","True","2","1","La Poveda","Madrid","Arganda","La Poveda","es","40.3162153","-3.4798058","False","https://www.idealista.com/inmueble/99173978/","6619","Redpiso pone a la venta acogedor piso semi reformado junto al metro de la Poveda; este luminoso piso consta de 2 dormitorios exteriores, un salón con salida a estupenda terraza de unos 7 m2, cocina independiente con gran tendedero y baño con plato de ducha. Esta vivienda está ubicada en una de las mejores zonas de la Poveda, junto al metro y centro médico; además de varios colegios e institutos y centro comerciales, autobús urbano e interurbano, con una comunicación muy cómoda para el desplazamiento a Madrid. Te ofrecemos la posibilidad de que puedas asesorarte sin ningún compromiso con nuestro departamento financiero DCredit. Ven a visitarlo, te esperamos.","True","renew","False","False","","","2069.0","flat","","La Poveda, Arganda","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"98932692","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/56/83/1028333458.jpg","","14","1","113000.0","flat","sale","40.0","True","1","1","Calle san juan","Madrid","Mejorada del Campo","","es","40.397757","-3.4885701","False","https://www.idealista.com/inmueble/98932692/","12763","Agencia inmobiliaria de mejorada del campo. Oficina de TECNOCASA vende: ¿Busca una vivienda luminosa y con una exclusiva ubicación? Ésta es su vivienda. - Apartamento construido en 2007. - Primera planta con ascensor. - Cocina americana. - Aire (frio y calor) por conducto. - Acumuladores eléctricos. -Suelos en tarima. Destaca por su localización junto a la calle mayor del pueblo, zona muy tranquila y en un barrio consolidado con todos los servicios necesarios para tu día a día. Y no lo olvide, le podemos ayudar con nuestro departamento financiero kiron consiguiendo hasta el 100% de financiación. Infórmese de las condiciones en nuestra oficina situada en c/ Enrique tierno Galván nº7, local 2. Tlf: 919.47. 19.49.","False","good","False","True","","","2825.0","flat","","Mejorada del Campo","Piso en Calle san juan","False","False","False","False","apartamentoType","Apartamento","False","False","","","","","","","","","",""
"98747844","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/7c/b7/1022438292.jpg","RP052022103861","17","","283000.0","flat","sale","155.0","True","3","2","Centro","Madrid","Arganda","Centro","es","40.2980525","-3.4476388","False","https://www.idealista.com/inmueble/98747844/","3764","Redpiso Arganda pone en venta precioso piso bajo exterior en "" Zona Hospital ""; consta de hall de entrada, salón independiente grande y luminoso con salida a una fantástica terraza de 40 m2 donde poder disfrutar con la familia en un entorno particular fabuloso. Cocina totalmente amueblada (encimera silestone), 3 amplios dormitorios con armarios empotrados, 1 aseo con plato de ducha y mampara, 1 baño con bañera. Aire acondicionado, calefacción Gas Natural, suelos de tarima, paredes lisas, puertas madera blanca, muy buenas calidades. El edificio tiene instaladas placas solares para reducir gastos de luz y está preparado para personas con movilidad reducida y ascensor. Además, cuenta con trastero y 2 amplias plazas de garaje. No pierdas la oportunidad de poder vivir en una de las mejores zonas de Arganda del Rey. Redpiso le invita a visitar este fantástico inmueble y pone a su disposición nuestro departamento financiero DCredit.","True","good","False","True","True","True","1826.0","flat","","Centro, Arganda","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"98739123","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/9c/13/1022162778.jpg","RP482022103779","19","1","245000.0","flat","sale","89.0","False","2","2","Rivas Futura","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.3381995","-3.5205276","False","https://www.idealista.com/inmueble/98739123/","10651","Piso de 89m² en excelente estado de conservación, ubicado en Rivas Futura, a tan solo 300m de la estación de metro, muy cerca del Ambulatorio Primero de Mayo, de diversos comercios y paradas de bus.  Consta de hall de entrada con armario de cortesía, amplio salón comedor, cocina amueblada con tendedero cubierto, 2 dormitorios con armarios empotrados, 2 baños completos, 1 plaza de garaje y trastero. Podemos conseguir la mejor financiación con nuestro departamento financiero Dcredit. Visítelo sin compromiso!","False","good","False","True","True","True","2753.0","flat","","Rivas Futura, Rivas-Vaciamadrid","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"98401082","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/f3/06/1010934524.jpg","14946","17","4","150000.0","flat","sale","78.0","True","3","1","Centro","Madrid","Arganda","Centro","es","40.2999357","-3.4400256","False","https://www.idealista.com/inmueble/98401082/","3097","Vivienda totalmente reformada en el centro de Arganda, 78m² construidos y 70m² útiles. Se distribuye en hall, con 3 amplios dormitorios muy soleados, armarios empotrados en cada un, baño completo totalmente reformado, amplio salón muy luminoso que da acceso a la terraza con vistas despejada, cocina con muebles altos y bajos, vitrocerámica, horno y campana. En cuanto a calidades, carpintería interior de sapali y exterior de doble climalit, suelos de tarima, calefacción tarifa nocturna, agua caliente por termo, puerta blindada y pintura de gotelet. Piso muy céntrico, con todos los servicios a pie de calle, tales como bus, metro, centros comerciales. Llámanos y te informamos sin compromiso, te ayudamos con todo lo necesario si necesitas financiación. *Certificación Energética: ""G"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.","False","good","False","False","","","1923.0","flat","","Centro, Arganda","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"98397867","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/b9/eb/1010806084.jpg","RP482022101144","11","3","269800.0","flat","sale","90.0","True","3","2","Rivas Futura","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.3548834","-3.5333583","False","https://www.idealista.com/inmueble/98397867/","12415","Piso de 90m² situado en una tercera planta de urbanización cerrada con amplias zonas comunes, pisicina y parque infantil. Excelente ubicación muy cercano a diversos comercios, colegios, institutos, paradas de bus, Parque Bellavista y a la salida a la A3. La vivienda consta de salón comedor con salida a balcón con preciosas vistas, cocina amueblada con office y tendedero cubierto, 3 dormitorios con armarios empotrados, 2 baños (uno de ellos en suite), 1 plaza de garaje y trastero. Podemos conseguir la mejor financiación con nuestro departamento financiero Dcredit. Visítelo sin compromiso!","False","good","False","True","True","True","2998.0","flat","","Rivas Futura, Rivas-Vaciamadrid","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"98243216","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/cb/f6/1005231175.jpg","14933","20","1","109000.0","flat","sale","79.0","True","2","2","Tielmes","Madrid","Tielmes","","es","40.2376342","-3.3026439","False","https://www.idealista.com/inmueble/98243216/","11234","Hermoso piso a estrenar. Cuenta con dos habitaciones, dos armarios empotrados, un baño completo, cocina con muebles altos y bajos, vitro, horno y campana, amplio salón con una venta que hace que sea muy luminoso. En cuanto a calidades, carpintería exterior en climalit, carpintería interior en roble, suelo de tarima y pintura de gotelet, calefacción eléctrica, garaje y trastero. - No pierdas la ocasión y ven a informarte! *Certificación Energética: ""E"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.","False","good","False","True","True","True","1380.0","flat","","Tielmes","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"98212531","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/43/06/1036722208.jpg","14931","14","1","140000.0","flat","sale","57.0","True","1","1","Centro","Madrid","Arganda","Centro","es","40.2998085","-3.4540637","False","https://www.idealista.com/inmueble/98212531/","4283","¿Quieres independizarte? pues esta es la vivienda que estás buscando por menos de un alquiler tendrás tu propia casa. Hermoso piso de 57 m² construidos y 44 m² útiles. Se distribuye en un hall con un pequeño armario empotrado, dando paso a la cocina, se queda totalmente equipada. Cuenta con un dormitorio este tiene armario empotrado muy amplio, un baño completo, salón independiente muy acogedor con un gran ventanal el cual hace que sea muy luminoso. En cuanto a calidades, carpintería interior en roble, carpintería exterior climalit, suelos de tarima, calefacción de gas natural, aire acondicionado en habitación y en salón, pintura lisa, parking incluido en el precio y trastero. Todos los servicios cerca, con muy buena comunicación con la A3 y muy cerca del hospital. Ven y te informamos sin compromiso, te ayudamos con la operación financiera. *Certificación Energética: ""E"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.","False","good","False","True","True","True","2456.0","flat","","Centro, Arganda","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"98200151","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/ae/77/1011904174.jpg","RP052022101393","14","1","121500.0","flat","sale","66.0","True","2","1","Centro","Madrid","Arganda","Centro","es","40.3021147","-3.4440201","False","https://www.idealista.com/inmueble/98200151/","3419","Redpiso pone a la venta acogedor piso para entrar a vivir de 66m2 en Zona Centro. Cuenta con 2 dormitorios y posibilidad de 3, baño alicatado y equipado, cocina independiente y salón de 20m2 con salida a la terraza, exterior, luminoso, ventanas de aluminio, suelos parquet y calefacción individual; muy cerca del metro. Línea 9 parada Arganda del Rey. Zona con todos sus servicios al alcance. Salida directa a la A-3. A 20 minutos en coche de Madrid. Te ayudamos con la financiación, no dudes en preguntarnos. Reserva tu visita.","True","good","False","True","","","1841.0","flat","","Centro, Arganda","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"98188468","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/41/1a/1003460542.jpg","RP2302022101560","19","","119990.0","chalet","sale","62.0","False","2","2","Centro","Madrid","Arganda","Centro","es","40.3012017","-3.436403","False","https://www.idealista.com/inmueble/98188468/","2778","Redpiso Arganda plaza pone a su disposición esta maravillosa casa de pueblo rehabilitada y reformada por completo a estrenar. Cuenta con 3 plantas distribuidas de la siguiente manera: - Planta calle: salón, cocina amueblada y aseo de cortesía. - Planta primera: Dormitorios, baño completo con plato de ducha y estancia abierta que se podría destinar a vestidor o despacho. _ Segunda planta: Dormitorios abuhardillado de matrimonio. Las calidades de la reforma con las que contamos son: suelos cerámicos de imitación a tarima gris, puerta de acceso a la vivienda acorazada en color blanco, ventanas aislantes de climalit oscilobatientes, paredes liasa y puertas interiores lacadas en blanco con tiradores cromados. Con buena ventilación e iluminación. Comunicación con Madrid (Conde Casal) líneas de autobús 312 y 312A (para a 5 minutos andando), fácil acceso a la A-3. Autobuses urbanos L-1 y L-2. Si necesita financiación, nuestro departamento financiero Dcredit le asesorará y conseguirá las mejores condiciones para su hipoteca. ¡No dude en contactar!","True","good","False","","","","1935.0","chalet","terracedHouse","Centro, Arganda","Chalet adosado","False","False","False","False","","","False","False","","","","","","","","","",""
"98089222","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/da/a9/1000709295.jpg","14920","19","3","199000.0","flat","sale","105.0","True","3","2","El Mirador - Grillero","Madrid","Arganda","El Mirador - Grillero","es","40.2945704","-3.4389167","False","https://www.idealista.com/inmueble/98089222/","3126","Espectacular piso de 105 m² de construcción y 92 m² útiles. Cuenta con 3 habitaciones muy amplias, 2 baños con bañera y uno de ellos en el cuarto principal, salón comedor independiente de 28 m². En cuento a calidades dispone de 5 armarios empotrados, suelos de parquet y plaqueta, la puerta de entrada a la vivienda es blindada, carpintería exterior de aluminio y carpintería interior de roble, calefacción individual de gas. La finca cuenta con ascensor, plaza de garaje y trastero. Urbanización privada con piscina y jardines, con todos los servicios a su alrededor. *Certificación Energética: ""G"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.","False","good","False","True","True","True","1895.0","flat","","El Mirador - Grillero, Arganda","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"98050796","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/9f/ee/999332030.jpg","14917","12","3","115000.0","flat","sale","74.0","True","3","1","Centro","Madrid","Arganda","Centro","es","40.302709","-3.4479427","False","https://www.idealista.com/inmueble/98050796/","3750","Fabuloso piso en el centro de Arganda. Todo exterior y muy luminoso de 74 m² construidos y 65 m² útiles. Cuenta con 3 dormitorios, salón independiente de 15 m² desde al que se accede a una terraza de 4 m² y cocina de 11 m² amueblada y equipada con campana, vitrocerámica y horno con amplio tendedero cerrado, 1 baño con ducha. Es una vivienda ideal para para invertir. Carpintería exterior en aluminio, carpintería interior puerta en contrachapado, aire acondicionado con bomba de calor en el salón, calefacción por luz de bajo consumo. Cerca de todos los servicios. ¡Si estas pensando en independizarte, esta es tu gran oportunidad! No deje pasar esta oportunidad en zona, Llámenos para visitar. *Certificación Energética: ""G"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.","False","good","False","False","","","1554.0","flat","","Centro, Arganda","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"98044884","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/1c/3e/999208286.jpg","RP052022101006","12","2","104000.0","flat","sale","63.0","True","3","1","La Poveda","Madrid","Arganda","La Poveda","es","40.3158283","-3.4827184","False","https://www.idealista.com/inmueble/98044884/","6851","Redpiso pone en venta piso en "" Zona Poveda"". Vivienda compuesta por tres dormitorios, cocina con salida a terraza, baño completo, salón con aire acondicionado y salida a terraza. Calefacción Gas Natural, ventanas aluminio, puertas madera. El inmueble está rodeado de grandes parques y zonas ajardinadas. Cerca de todos los servicios, paradas de autobús urbanos e interurbanos, metro, centro médico, grandes comercios, guarderías, colegios e institutos. Accesos viales A3 y R3. Te ofrecemos la posibilidad de que puedas asesorarte sin ningún compromiso con nuestro departamento financiero, el cual encontrara según tu perfil la mejor hipoteca para ti. Te esperamos en nuestra oficina en Avenida del Ejercito, N. º 63. VEN A VISITARLO SIN NINGUN COMPROMISO.","True","good","False","False","","","1651.0","flat","","La Poveda, Arganda","Piso","False","False","True","False","","","False","False","","","","","","","","","",""
"98006149","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/9d/32/997915777.jpg","MH_01029","18","","149000.0","countryHouse","sale","83.0","False","3","1","FUENTE NUEVA","Madrid","Arganda","Centro","es","40.296959","-3.4351413","False","https://www.idealista.com/inmueble/98006149/","2746","Casa en venta de 86 m2 dividida en dos plantas en el centro de Arganda del Rey. Se encuentra ubicada en una zona tranquila a un paso de todo lo necesario para el día a día. Distribuida en dos plantas de 43 m² cada una. La planta de abajo dispone de un hall, salón, cocina y despensa, y la planta de arriba, tres dormitorios, un baño completo y salida a terraza La vivienda necesita actualización En pleno centro de Arganda, con todos los servicios cerca, esta vivienda te permitirá disfrutar de tu vida cotidiana sin necesidad de coche y con la ventaja de ir paseando a prácticamente cualquier lugar. Está un paso de supermercados, colegios e institutos, centros de salud, etc… Parada de autobús en la puerta del inmueble A tan sólo 5 minutos en coche de la estación de metro línea 9 de Arganda.","False","renew","False","","","","1795.0","countryHouse","casaDePueblo","Centro, Arganda","Casa de pueblo en FUENTE NUEVA","False","False","False","False","","","False","False","","","","","","","","","",""
"97977995","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/8b/9a/996911432.jpg","RP2302022100649","19","","170000.0","flat","sale","92.0","True","4","2","Centro","Madrid","Arganda","Centro","es","40.3014779","-3.4351477","False","https://www.idealista.com/inmueble/97977995/","2670","Redpiso Arganda-Plaza pone a su disposición este fabuloso bajo con patio en la zona de la Perlita. Está situado en una finca tranquila de cuatro alturas, en una zona residencial ajardinada con doble puerta de acceso a la misma. El inmueble cuenta con 92m² distribuidos en 4 dormitorios de los cuales 2 son dobles y 2 individuales con armarios empotrados; cocina independiente, salón, despensa, dos baños completos, uno de ellos con plato de ducha y otro con bañera y tendedero desde donde tenemos salida a un maravilloso patio al aire libre de uso y disfrute que cuenta con 31 m². Las calidades con las que contamos son las siguientes: Puerta de acceso blindada, ventanas de aluminio, suelos de tarima flotante en toda la casa excepto en los cuartos de baño, cocina y patio que son cerámicos. Calefacción y agua caliente de gas natural centralizada incluida en la cuota de comunidad. Paredes de gotelé y rejas de seguridad en las ventanas. Con muy buena iluminación y ventilación cruzada. Buena comunicación con Madrid (Conde de Casal) por las líneas 312 y 312A (parada a 1 minuto andando), con Morata de Tajuña y Rivas línea 330 (a 5 minutos), fácil acceso a la A3. Parada de autobuses urbanos en la puerta. Próximo al Hospital de Sureste, centros médicos, colegios e institutos tanto públicos como concertados. ¡ No pierdas la oportunidad de poder disfrutar del aire libre en el patio de tu futura casa! Ponemos a tu disposición nuestro departamento financiero Dcredit para conseguir las mejores condiciones para una hipoteca a tu medida.","True","good","False","False","","","1848.0","flat","","Centro, Arganda","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"97952141","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/f6/52/996042556.jpg","14909","13","bj","159000.0","flat","sale","88.0","True","3","1","Centro","Madrid","Arganda","Centro","es","40.2970497","-3.4448699","False","https://www.idealista.com/inmueble/97952141/","3550","Esta es sin duda la propiedad que estabas esperando, por su ubicación, calidades, comodidades y servicios.  Da la bienvenida a tu nuevo piso y olvídate de alquileres. Sin lugar a duda, una buena compra.  En pleno centro de Arganda del Rey, amplio piso de 88 m² construidos y 70 m² útiles.    Piso bajo distribuido en 3 amplios dormitorios, un baño completo, cocina amueblada de 6 m² con acceso a patio propio de 15 m² para expansión y recreo de la familia y salón independiente de 18 m².     En cuanto a calidades, dispone de carpintería exterior en aluminio climalit, carpintería interior lacada en blanco, aire acondicionado con bomba de calor en el salón, puerta de entrada a la vivienda blindada, suelos en gres y mármol, calefacción individual de gasoil.  MUY PRÓXIMO A LOS PRINCIPALES SERVICIOS, TALES COMO HOSPITAL, METRO, MERCADOS. NO LO DUDES, VEN A VISITARLO   *Certificación Energética: ""G"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.","False","good","False","False","","","1807.0","flat","","Centro, Arganda","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"97930351","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/15/1c/995398944.jpg","RP1032022100500","16","","94900.0","chalet","sale","147.0","False","3","1","Torres de la Alameda","Madrid","Torres de la Alameda","","es","40.4043223","-3.360209","False","https://www.idealista.com/inmueble/97930351/","11862","Redpiso vende vivienda en planta baja de la zona céntrica de Torres de Alameda, muy próxima al ayuntamiento, a la zona comercial, centro de salud y colegios. La casa está para ser restaurada por sus futuros propietarios armonizando la conservación y el respeto por la historia de esta construcción de mediados del siglo XX con la necesidad de espacios dinámicos de la vida contemporánea. Accedemos a la planta baja, casi diáfana que nos invita a realizar una casa a nuestra medida, salida de humos para una chimenea, patio interior que nos permite la entrada de luz y también una expansión interior. Todo está por hacer en ella, es como una tela en blanco para un pintor! . Torres de la Alameda, toda la calidez de un pueblo con las ventajas de la cercanía a una gran ciudad como Madrid Visítala y crea tu propio espacio! De la mano de Alex: 635637305. -623340231. -.","False","renew","False","","","","646.0","chalet","semidetachedHouse","Torres de la Alameda","Chalet pareado","False","False","False","False","","","False","False","","","","","","","","","",""
"95818699","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/84/d9/929013482.jpg","14782","12","2","124900.0","flat","sale","62.0","True","2","1","Centro","Madrid","Arganda","Centro","es","40.3028566","-3.4442784","False","https://www.idealista.com/inmueble/95818699/","3440","Piso en venta en Arganda del Rey. Zona Centro. Vivienda con una superficie de 62 m² construidos, 57 m² útiles.     Totalmente reformado, antes contaba con 3 dormitorios, ahora 2 amplios, cocina con muebles altos y bajos equipada con vitrocerámica, horno y campana, cuenta con tendedero cerrado, salón comedor muy luminoso con acceso a una terraza de 5 metros, el pasillo distribuye los dormitorios y un baño completo con ducha, mampara y ventana.    En cuanto a calidades dispone de carpintería exterior en aluminio y contraventanas climalit, aire acondicionado en salón, toldos, puerta de entrada a la vivienda blindada, 2 armarios empotrados, los suelos son de tarima y gres, calefacción de gas natural. La vivienda se encuentra para entrar a vivir, a tan sólo 2 minutos del metro.    ¿QUIERES INDEPENDIZARTE O INVERTIR Y TENER UNA RENTABILIDAD INMEDIATA¡TENEMOS LO QUE ESTA BUSCANDO! LLÁMENOS Y CONCIERTE UNA VISITA.    *Certificación Energética: ""F""  *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.","False","good","False","False","","","2015.0","flat","","Centro, Arganda","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"92227232","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/37/dc/834186428.jpg","1285-CA-934-040-000-076","7","","40000.0","countryHouse","sale","40.0","False","2","1","Real","Madrid","Carabaña","","es","40.2559009","-3.2388227","False","https://www.idealista.com/inmueble/92227232/","14931","Casa en dos alturas para reformar.   Distribuida en dos dormitorios, salón, un baño y cocina. Vivienda situada en el centro del pueblo.  Carabaña es un municipio de la Comunidad de Madrid, Situada a 50 km de Madrid y a orillas del río Tajuña. Carreteras y accesos 204, línea de autobuses 322-326;.","False","renew","False","","","","1000.0","countryHouse","casaDePueblo","Carabaña","Casa de pueblo en Real","False","False","False","False","","","False","False","","","","","","","","","",""
"99225154","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/3c/ba/1037109590.jpg","RP2302022105679","9","","150000.0","flat","sale","90.0","True","4","2","Centro","Madrid","Arganda","Centro","es","40.2994611","-3.4386956","False","https://www.idealista.com/inmueble/99225154/","2991","Zona Colonia de los Almendros. Piso bajo con patio de más de 30m2. Vivienda de 82 m2 que se distribuyen en 3 dormitorios, salón con salida a terraza, cocina con acceso a tendedero cubierto, 1 baño completo con bañera, 1 aseo. Acceso inmediato por su ubicación a las principales vías de comunicación A-3 Y R-3. Servicios de transporte públicos urbano e interurbano de paso frecuente. Zona con colegio e instituto de secundaria cercano así como centro de salud. Ofrecemos un servicio de asesoramiento financiero con nuestro departamento DCREDIT.","False","good","False","False","","","1667.0","flat","","Centro, Arganda","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
